ASV,CK.N.1,CK.N.2,CK.N.3,CK.N.4,CK.N.5,CK.RT.1,CK.RT.2,CK.RT.3,CK.RT.4,CK.RT.5,CK.RH.1,CK.RH.2,CK.RH.3,CK.RH.4,CK.RH.5,CK.Z.1,CK.Z.2,CK.Z.3,CK.Z.4,CK.Z.5,CK.O.1,CK.O.2,CK.O.3,CK.O.4,CK.O.5,M.N.1,M.N.2,M.N.3,M.N.4,M.N.5,M.RT.1,M.RT.2,M.RT.3,M.RT.4,M.RT.5,M.RH.1,M.RH.2,M.RH.3,M.RH.4,M.RH.5,M.Z.1,M.Z.2,M.Z.3,M.Z.4,M.Z.5,M.O.1,M.O.2,M.O.3,M.O.4,M.O.5,N0.N.1,N0.N.2,N0.N.3,N0.N.4,N0.N.5,N0.RT.1,N0.RT.2,N0.RT.3,N0.RT.4,N0.RT.5,N0.RH.1,N0.RH.2,N0.RH.3,N0.RH.4,N0.RH.5,N0.Z.1,N0.Z.2,N0.Z.3,N0.Z.4,N0.Z.5,N0.O.1,N0.O.2,N0.O.3,N0.O.4,N0.O.5,N2.N.1,N2.N.2,N2.N.3,N2.N.4,N2.N.5,N2.RT.1,N2.RT.2,N2.RT.3,N2.RT.4,N2.RT.5,N2.RH.1,N2.RH.2,N2.RH.3,N2.RH.4,N2.RH.5,N2.Z.1,N2.Z.2,N2.Z.3,N2.Z.4,N2.Z.5,N2.O.1,N2.O.2,N2.O.3,N2.O.4,N2.O.5,N4.N.1,N4.N.2,N4.N.3,N4.N.4,N4.N.5,N4.RT.1,N4.RT.2,N4.RT.3,N4.RT.4,N4.RT.5,N4.RH.1,N4.RH.2,N4.RH.3,N4.RH.4,N4.RH.5,N4.Z.1,N4.Z.2,N4.Z.3,N4.Z.4,N4.Z.5,N4.O.1,N4.O.2,N4.O.3,N4.O.4,N4.O.5,N6.N.1,N6.N.2,N6.N.3,N6.N.4,N6.N.5,N6.RT.1,N6.RT.2,N6.RT.3,N6.RT.4,N6.RT.5,N6.RH.1,N6.RH.2,N6.RH.3,N6.RH.4,N6.RH.5,N6.Z.1,N6.Z.2,N6.Z.3,N6.Z.4,N6.Z.5,N6.O.1,N6.O.2,N6.O.3,N6.O.4,N6.O.5,NPK.N.1,NPK.N.2,NPK.N.3,NPK.N.4,NPK.N.5,NPK.RT.1,NPK.RT.2,NPK.RT.3,NPK.RT.4,NPK.RT.5,NPK.RH.1,NPK.RH.2,NPK.RH.3,NPK.RH.4,NPK.RH.5,NPK.Z.1,NPK.Z.2,NPK.Z.3,NPK.Z.4,NPK.Z.5,NPK.O.1,NPK.O.2,NPK.O.3,NPK.O.4,NPK.O.5
ASV_1567,0,0,0,0,0,4.24,0,17.886,0,2.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872,5.069,12.241,7.867,2.363,0,0,1.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.372,1.479,2.257,3.749,5.043,0,0,2.61,0,0,0,0,0,0,0,0,0,4.209,0,0
ASV_1575,0,0,0,0,0,0,3.785,1.463,1.401,1.783,0.64,0,0,0,0,0,0,10.505,0,0,0,1.176,0,0.866,0,0,0,0,0,0,1.189,0.777,2.653,1.487,1.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744,0,0,8.703,7.651,0,0.969,0,0,0,0,0,0,0,6.457,2.852,0,0,0,0,0,0,0,0,0,0,0,9.276,2.928,0,1.215,1.607,2.156,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.825,0,0,0.617,0,0,0,0,0,0,0,0,0,1.567,0,0,0,0,1.06,0,0,0,0,0,0,0,1.42,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0,0.975,2.297,2.949,2.57,10.967,0,1.84,0,0,0,0,0,0,3.455,1.878,0,0,0,0,0
ASV_1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.408,0,5.633,0,0,0,0,0,0,0,0,0,0,0,0,0,1.825,0,0,0,0,0,0,4.889,5.835,0,0,0,0,0,0,0,0,0,0,0,0,0,11.727,7.076,10.432,5.062,11.273,0,12.545,7.836,0,0,16.377,23.609,0,17.959,0,0,0,0,0,0,0,0,0,0,0,7.564,5.279,7.964,0,9.904,0,6.834,0,0,0,10.815,6.834,0,0,5.048,0,0,0,0,0,0,0,0,0,0,3.78,1.985,3.224,5.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.601,0,0,0,2.662,3.447,4.203,0,0,0,0,0,5.032,7.685,0,0,4.561,0,0
ASV_1585,0,0.24,0,0,0,0,0,8.507,0,7.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.753,9.973,4.695,7.842,18.544,0,0,0.841,0,0,0,0,0,0,6.658,0,0,0,0,0,0,0,0,0,0,5.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.578,0,0,0,0,0,0,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.817,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1595,0,0,0,0,0,3.283,0,0,0,3.011,3.222,3.721,3.098,0,0,8.678,3.983,0,11.842,11.118,4.364,0,0,0,3.901,0.272,0,0,0,0,9.388,8.183,5.134,5.238,9.034,1.791,0,1.81,0,0,7.727,0,0,0,8.958,0,6.388,0,0,3.674,0,0,0,0,0,0,0.624,0,0,0,0,0.725,0,0,0,7.413,0,14.567,6.435,0,0,4.458,0,4.208,5.003,0,0,0,0,0,0,0,0,0,0,0,1.305,0,0,0,1.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341,2.645,1.683,3.828,7.102,1.107,1.149,0,0,0,0,6.281,8.204,4.043,3.355,1.735,0,0,0,0
ASV_1599,0,0,0,0,0,0,0,0,0,3.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.924,0,5.273,6.498,0,0,0,0,0,0,2.914,0,0,0,0,0,0,0,0,4.195,0,0,0,0,0,5.953,0,0,0,0,0,2.807,0,0,0,0,0,0,0,0,0,3.621,0,0,0,0,0,0,0,0,0,0,2.512,0,0,0,0,0,0,5.746,4.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.231,0,0,3.885,0,7.726,0,6.477,0,0,0,0,0,1.549,0,0,1.336,0,0,0,0,0.09,0,0,9.365,0,0,0,9.6,4.037,0,5.632,11.037,0,1.388,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,3.752,2.733,0,6.164,0,6.542,2.332,0,0,0,0,0,0,0,0,0
ASV_1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,2.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.091,4.263,0,0,8.338,12.237,8.296,0,9.988,17.635,12.505,0,14.315,0,0,0,0,0,0,0,0,0,0,3.189,0,1.396,1.812,0,2.981,9.835,0,14.864,9.791,7.615,9.078,8.139,6.426,9.689,3.541,0,0,0,0,0,1.508,0,0,2.395,0,0,0,1.067,0,3.687,17.475,12.114,0,21,0,0,8.991,6.418,0,9.165,0,0,0,0,0,0,0,0,1.779,7.222,0.729,2.172,2.799,1.942,2.177,9.423,9.292,0,7.313,8.261,6.289,0,4.39,3.551,3.6
ASV_1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1613,0,0,0,0,0,0,1.003,15.844,0,0,1.339,0.856,0,0,0,0,3.201,0,4.672,0,0,0,2.35,0,4.155,0,0,0,0,0,0,0.633,1.004,0,2.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.978,1.932,3.814,3.339,4.538,4.571,5.913,5.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,0.975,4.138,2.385,1.935,3.922,0,3.948,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,7.535,3.649,0,0,5.302,2.88,3.079,0,3.283,6.042,0,0,0,0,0,0,0,0,2.023,0,0,0,0,0,0,0,0,1.085,0.471,2.508,3,5.163,0,0,4.664,4.511,0,6.011,6.246,0,0,2.943,0,0
ASV_1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.477,2.257,0,15.587,0,20.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1623,0,0,0,0,0,0,0,0,11.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,0,3.805,0,2.542,4.238,0,1.281,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.758,0,0,1.66,1.488,4.52,0,2.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882,0,0,0,0,0,0,0,0,2.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.301,1.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.457,0,1.569,0,3.345,2.513,0,0,0,1.196,0,0,0,0,0,0,0,0,0,0
ASV_1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,6.643,6,0,0,0,0,0,1.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.656,7.641,10.877,4.717,2.694,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,1.987,0,49.9,13.165,23.278,28.075,13.783,6.53,0,0,1.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1630,0,0,0,0,0,9.425,2.538,0,2.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.525,1.836,7.288,3.148,3.409,0,0,0,2.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.904,2.421,0.529,10.297,0,0,0,0,0,0,0,0,0,0,0,1.381,0,0,0,0,0,0,0,0,0,0,3.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.547,0.881,1.835,0.938,0,0,0,2.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,7.515,3.998,0,1.888,2.801,0,1.561,1.357,0,0,0,0,0,0.716,0,0,0,0,0,0
ASV_1632,0,0,0,0,0,0,0.989,72.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,0,0,0,0,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1637,0,0,0,0,0,0,0,0,0,0,1.707,2.499,2.628,9.387,0,0,9.627,14.282,11.863,11.405,5.934,0,9.142,0,11.055,0,0,0,0,0,0,0,0,0,0,0,0,1.164,4.868,3.68,6.426,2.067,0,3.099,0,6.35,6.955,0,4.819,5.159,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273,1.171,10.08,0,0,0,0,23.824,21.645,21.575,28.437,21.233,0,0,0,0,0,0,0,0,0,0,0,0,2.785,3.177,2.196,2.367,4.975,1.917,0,0,0,0,4.76,0,19.901,0,0,0,0,0,0,0,0,0,0,0,1.121,0,0,1.504,1.679,0,0,0,1.832,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178,0,0.956,0,0,0,0,0,0,0,0,0,0,0,1.505,0,0,0,0,0,0,0,0,0,0,0,0,7.462,7.221,4.161,6.659,5.656,0,4.398,4.355,2.38,0,0,3.052,1.133
ASV_1644,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.511,0,0,9.356,8.245,14.149,20.582,0,0,0,0,0,0,0,0,6.255,0,0,0,0,0,0,6.817,12.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.026,0,0,0,0,0,0,0,0,0,0,14.583,8.79,13.353,5.937,0,18.156,0,0,0,0,0,0,0,0,4.12,0,0,0,0,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.432,0,0,2.247,0,0,0,0,0,0,0,0,0,0,0,11.514,0,4.156,6.211,0,0,0,0,0,0,0,6.479,0,0,0,0,0,0,0,0,0,0,20.755,10.581,11.428,0,18.858,0,0,0
ASV_1646,0,0,0,0,0,0,0,0,0,31.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.503,0,10.439,0,4.359,0,0.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.818,2.686,1.275,0,1.321,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1651,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676,0,0,0,0,0,0,0,1.639,3.654,5.323,2.97,2.155,0,0,0,0,0,0,4.088,0,0,0,0,0,2.122,1.728,0.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.129,1.788,0,0,0,0,2.098,3.445,5.443,5.495,4.342,3.844,0,5.426,4.336,3.092,2.509,0,0,0,0,0,0,5.076,5.696,0,0,0.766,0,1.153,2.683,0,2.546,7.255,5.69,6.785,6.89,4.705,0,1.957,0,0,0,0,0,0,0,0,0,0,0,4.037,0,2.474,0.993,0.971,0,4.356,7.489,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0.738,0,1.363,1.598,2.036,1.775,2.669,4.533,5.315,0,2.144,3.611,0,0,1.725,0,0
ASV_1657,0,0,0,0,0,6.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.194,4.816,2.906,0,0,0,0,0,6.218,0,0,0,0,0,5.116,0,0,0,0,0,0,0,0,0,12.711,5.81,6.556,2.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995,0,1.325,0,5.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.726,4.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.937,1.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.415
ASV_1666,0,0,0,0,0,0,0,0,0,0,0,6.888,10.435,8.189,0,18.035,14.737,0,15.071,17.282,6.986,3.016,8.942,0,13.857,0,0,0,0,0,0,0,0,0,1.585,0,0,0,0,5.121,0,0,0,0,0,5.534,9.632,10.982,6.592,5.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.415,8.804,9.19,13.693,0,0,0,0,0,0,0,0,0,0,0,0,4.505,0,0,0,0,5.641,5.729,0,0,3.841,13.015,0,18.517,0,0,0,0,0,0,0,2.572,1.065,0,0,0,0,0,0,4.229,0,0,0,0,4.709,4.574,2.038,3.938,0,0,0,0,0,0,0,0,0,0,0,0,0,1.064,0,0,0,0,6.996,0,0,0,0,2.102,0,0,0,0,0,0,0,0,0,0,0,0,0,1.605,3.264,3.089,0,0,0,10.016,10.8,3.827,4.282,0,0,4.077,4.359,0
ASV_1670,0,0,0,0,0,0,0,0,0,0,1.853,0,0,0,0,0,0,0,0,0,5.185,3.045,6.396,3.202,3.479,0,0,0,0,0,0.92,1.558,0,0,0,0,0,1.062,3.843,1.494,0,17.551,0,18.064,13.953,12.307,14.953,29.117,22.755,7.587,0,0,0,0,0,0,0,0,0,0,5.722,1.146,0.608,0,0,0,0,0,0,0,3.263,3.773,0,4.689,7.304,0,0,0,0,0,0,0,0,0,0,5.56,4.416,4.006,3.088,7.937,6.266,4.958,0,9.099,6.573,10.904,11.297,11.931,9.874,11.957,0,0,0,0,0,0,0,0,0,0,0,0.666,1.541,0,0,0,0,0,0,3.857,0,3.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.621,0,2.26,1.993,0,3.559,3.949,4.372,5.216,5.309,0,0,3.264,4.556,4.878
ASV_1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.274,0,0,1.088,3.508,0,0,0.659,0,0,3.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.223,0,0,1.337,2.316,0,0,0,0,0,0,0,1.419,0,0,0,0,0,0,0,0,0,0,0,0,2.22,3.104,0,4.678,3.22,2.546,5.021,0,0,0,0,1.781,0,0,2.07,0,0,0,0,0,0,0,0,0,0,1.696,1.973,5.505,11.164,6.665,3.056,3.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,6.338,0,2.944,1.845,0,10.398,0.718,2.22,1.924,2.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,4.223,0.909,2.201,3.412,0,1.027,0,0,0,0,0,0,0,0,0,0
ASV_1679,0,0,0,0,0,0,0,0,0,1.265,0.76,0,0,0,0,0,0,0,0,0,0,0,0,68.021,0,0,0,0,0,0,1.034,0,1.479,2.305,2.819,0,0,0,1.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.126,0,2.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.219,5.379,0,0,0,0,0,0,0,0,0,0,0,0,2.675,0,0,0,0,0,0,0,0,0,0,0,1.454,0,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.819,0,8.156,0,5.277,1.766,0,0.518,0.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,4.03,4.126,1.67,2.743,0,1.537,2.058,0,0,0,2.062,0,0.903,0,0,0,0,0,0
ASV_1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.142,3.527,3.211,0,0,0,0,0,1.906,1.515,4.255,0,0,0,0.459,0,0,0,0,0,0,0,8.026,7.217,5.699,3.37,4.342,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,2.614,2.004,3.311,6.249,0,5.097,4.585,6.088,0,6.553,8.09,4.127,0,0,0,0,0,0,0,0,0,8.089,0,2.604,3.671,1.046,3.022,0,4.051,0,0,0,6.903,5.734,3.225,4.273,0,3.689,2.823,0,0,0,0,0,1.173,2.739,0,1.15,0,1.284,1.145,1.009,2.365,0,0,6.132,0,0,0,2.051,0,0,0,0,0,0,0,0,0,4.412,0,1.544,1.422,0,1.867,2.728,3.327,2.106,2.987,3.152,7.228,7.96,0,3.874,0,0,5.977,0,4.836
ASV_1687,0,0,0,0,0,4.045,3.319,0,0,0,0,0,0,0,0,0,0,0,0,8.526,8.37,14.445,5.799,8.557,10.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03,4.742,9.633,0,10.659,0,7.409,0,0,0,0,0,0,0,0,0,0,0,0.177,0,0,0,0,0,0,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,10.045,0,0,13.03,3.891,4.382,7.092,15.141,0,13.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.016,5.43,0,0,0,0.096,0,0,0,0,0,0,0,0,2.075,1.322,0,2.718,0,8.965,15.275,0,0,0,0,0,0,0,11.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,14.121,6.762,9.806,7.128,8.886,12.601,12.187,6.291,9.702,8.013
ASV_1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.585,4.685,5.278,0,3.513,4.249,0,4.267,0,0,2.095,2.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.956,4.608,3.264,0,3.697,0,0,0,0,0,2.899,0,0,0,1.202,0,0,0,0,0,0,0,0,0,2.187,4.9,4.51,4.566,5.841,0,3.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0.716,0,5.7,7.329,8.346,8.5,5.447,8.096,0,3.38,4.981,7.184,1.555,0,4.965,5.303,0.75
ASV_1692,0,0,0,0,0,0,0,0,0,67.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1694,0,0,0,0,0,12.413,0,0,0,0,0,0,0,0,0,0,1.992,0,0,0,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336,0,0,0,0,0,0,0,0,0,0,0,6.416,0,0,2.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.461,0,0,0,0,9.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.392,0,5.401,0,3.643,8.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.319,0,0,0.424,1.809,0,0,0,0,0,0,0,0,0,0,0,12.436,7.755,10.311,14.626,0,0,0,0,0,0.622,0,3.441,0,0,0,0,0,0,0,0,0,0,0,0,2.388,0,0,0,0,0,0,0,0,0,0,0,0,1.455,0,0,0.997,1.389,2.347,2.22,3.779,5.759,7.72,9.385,4.936,14.424,13.407,7.733,4.856,0,0,0,0,0,0,3.267,0,5.145,0,0,1.059,1.261,1.199,0,2.744,0,5.422,4.499,3.847,0,11.069,6.952,22.282,9.716,0,0,0,0,0,0,0,0,0,1.183,0.847,0.626,0,0,0,0,0,0,0,0,0,0,7.056,4.388,0,4.661,0,0,0,0,0,0,0,0,0,0,0,0,0.806,0,0,1.647,0,0,0,0,3.91,7.775,5.815,7.228,7.023
ASV_1714,0,0,0,0,0,0,32.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
