"Method","GroupBasedOn","Group","Index","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129","bin130","bin131","bin132","bin133","bin134","bin135","bin136","bin137","bin138","bin139","bin140","bin141","bin142","bin143","bin144","bin145","bin146","bin147","bin148","bin149","bin150","bin151","bin152","bin153","bin154","bin155","bin156","bin157","bin158","bin159"
"CbMPDiCbraya","group","N6.N_vs_N0.O","HeS","0","0","0","0","0","0","0","0","0.0392672993712647","0","0","0","0","0.0623322923731046","0","0.81835711285711","0.278666424849059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.480846697669657","0","0","0.398548787190049","0.541192597201647","0.651417282283231","0.658178483531481","0.264704831266697","0","0","0","0","0","0","0.421943528178268","0","0","0","0","0","0","0","0","0","0","0","0.516124953825263","0","0","0","0.725071340222927","0","0","0","0.351025362990668","0","0","0","0","0.182313334763722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.595920566442298","0","0.196166437036899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.441039425019923","0","0","0","0","0.231920084024666","NaN","NaN","NaN","NaN","NaN","0","0","NaN","0","0","0","NaN","0","0","0","0","0.122729988873293","0","0","0","0.0684610875817785","0","0.0669542317653767","0","0","0","0","0.00507388502381828","0","0","NaN","NaN","NaN","NaN","0","0","0","0"
"CbMPDiCbraya","group","N6.N_vs_N0.O","HoS","0.134999663923901","0.0682453747450532","0","0.322640994874738","0.0187812140607963","0","0","0.664391004884887","0","0.0162480216506121","0","0","0.234572721756756","0","0.0620309920090988","0","0.519932071259394","0","0","0","0","0","0","0.597657929728216","0","0","0","0","0","0","0","0","0.519153302330343","0","0","0.531405123617311","0.0211883391289849","0.348582717716768","0","0","0","0","0.395273162992458","0","0.325593078112133","0.219403514194871","0.578056471821732","0","0","0.196410152789303","0","0","0.0671207728041156","0.175300489833971","0","0","0","0","0.354864860723819","0","0","0","0.274928659777073","0","0","0","0.353891712422824","0","0","0","0","0.587156350030825","0","0","0.15900498153991","0","0","0","0","0","0","0","0","0.518459891296563","0","0","0.145821768538886","0","0","0.201290181856466","0","0","0","0.00138738570388174","0","0.294661258368994","0","0","0","0.106028261929089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.212431283751854","0","0.146725444512129","0","0","0.105258988863948","NaN","NaN","NaN","NaN","NaN","0.0636912313395802","0","NaN","0","0","0","NaN","0","0","0","0","0","0.80114581712936","0","0.225965093007509","0","0.200233755901626","0.254985037613388","0","0.541598724786177","0","0","0","0","0.199724534730282","NaN","NaN","NaN","NaN","0","0","0","0"
"CbMPDiCbraya","group","N6.N_vs_N0.O","DL","0","0","0","0","0.523305487892603","0","0","0","0","0","0.155311774249905","0.547660144562744","0.377368381613546","0.317367975193814","0","0.0800715454673222","0","0","0.860095388585131","0","0.841467086855745","0.927307195838671","0","0","0","0","0","0","0","0.620799379129714","0.553558208079387","0","0","0.148560345141922","0","0","0.406674243624288","0","0.261159044503136","0","1","0.648123629841014","0.576495969806295","0","0","0.053964891354383","0","0","0","0","0","0","0.668103470833393","0","0","0","0.856401993721983","0.64888322597196","0.0258020370901836","0","0","0.569812205595531","0","0","0.34833715641208","0.932271120405158","0.0887340711737244","0.832093119580637","0.74513296632569","0.712676291357598","0.841384358364309","0.184424252164362","0","0.0678663500413609","0","0.740165461028924","0.761056563551887","0","0.175921763188847","0","0.130393028252417","0.5087207727455","0.303626321699569","0.0762542358732681","0.399067903272015","0.888024164992847","0.316836303932121","1","0.644339651145594","0.0658153825419527","0","0","0","0.394782638430149","0","0.431882544173017","0.631580078618573","0.160578134341914","0.669010781499587","0.645191394203845","0.617138047913177","0","0.487644059077352","0.106129415022962","0.942395774020038","0.737810538220629","1","0.804066320379504","0.760986738474684","1","0.903735929688742","0.497328249992305","0.730031689638135","0.237369561123157","0.464819554341423","0.346529291228223","0.470993500011257","0.609535410650385","0","0.771753825225588","0.616650065729644","NaN","NaN","NaN","NaN","NaN","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0.117669440030718","0","0","0","0","0","0","1","0","NaN","NaN","NaN","NaN","0","0","0","0"
"CbMPDiCbraya","group","N6.N_vs_N0.O","HD","0.00499980616133328","0.0592432515305289","0.0200027537654345","0","0.0103622666082193","0.684232686521796","0.00624942366170189","0.0105763102011217","0.0093492662299062","0.0139788492890652","0","0","0","0","0","0","0","0","0.0136494679851614","0","0","0.0456318176013053","0","0.12373760772036","0.0705846787616705","0.0249972718190749","0.788408664689819","0.133319552839319","0.339029047622482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0251804158880407","0","0","0.417043997181408","0.595222245442551","0","0","0","0","0","0","0","0","0","0","0.232123707461243","0.102537358644552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00769273004468547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","NaN","0","0","NaN","1","0","0.00312544067741011","NaN","0","0","0.0679361534674906","0","0.115167868166275","0","0","0.245101052121228","0","0","0","0.503174497731337","0","0","0","0.0575080269076427","0","0","NaN","NaN","NaN","NaN","1","0.104047087111449","0.742842157711169","0.611440667661608"
"CbMPDiCbraya","group","N6.N_vs_N0.O","DR","0.860000529914765","0.872511373724418","0.979997246234566","0.677359005125261","0.447551031438382","0.315767313478204","0.993750576338298","0.325032684913991","0.951383434398829","0.969773129060323","0.844688225750095","0.452339855437256","0.388058896629698","0.620299732433081","0.937969007990901","0.101571341675568","0.201401503891548","1","0.126255143429707","1","0.158532913144255","0.0270609865600237","1","0.278604462551425","0.929415321238329","0.975002728180925","0.211591335310181","0.866680447160681","0.660970952377518","0.379200620870286","0.446441791920613","1","0","0.851439654858078","1","0.0700460891926399","0.0309448200450796","0","0.0806624719653836","0.735295168733303","0","0.351876370158986","0.0282308672012472","1","0.649226505999826","0.726631594450746","0","0.582956002818592","0.404777754557449","0.803589847210697","1","1","0.264775756362491","0.824699510166029","1","1","0.143598006278017","0.35111677402804","0.103208148360734","0.767876292538757","0.897462641355448","0.430187794404469","0","1","0.65166284358792","0.0677288795948421","0.206348853412784","0.167906880419363","0.25486703367431","0.287323708642402","0.158615641635691","0.0461060630410906","1","0.932133649958639","0.84099501846009","0.259834538971075","0.238943436448112","1","0.824078236811153","1","0.869606971747583","0.4912792272545","0.696373678300432","0.405285872830168","0.600932096727985","0.111975835007153","0.537341927528993","0","0.355660348854406","0.732894435601581","1","1","0.992307269955315","0.00790940942367183","1","0.0772897604210903","0.368419921381427","0.839421865658086","0.330989218500413","0.248780343867066","0.382861952086823","1","0.512355940922648","0.893870584977038","0.0576042259799621","0.262189461779371","0","0.195933679620496","0.239013261525316","0","0.0962640703112585","0.502671750007695","0.269968310361865","0.762630438876842","0.535180445658577","0","0.529006499988743","0.243739144837486","1","0.228246174774411","0.0461708613817414","NaN","NaN","NaN","NaN","NaN","0.93630876866042","1","NaN","0","1","0.99687455932259","NaN","1","1","0.93206384653251","1","0.762102142960432","0.19885418287064","1","0.528933854871262","0.931538912418222","0.682096804067656","0.678060730621236","0.496825502268663","0.458401275213823","1","1","0.937418088068539","0","0.800275465269718","NaN","NaN","NaN","NaN","0","0.895952912888551","0.257157842288831","0.388559332338392"
"CbMPDiCbraya","group","N6.N_vs_N0.O","DominantProcess","DR","DR","DR","DR","DL","HD","DR","HoS","DR","DR","DR","DL","DR","DR","DR","HeS","HoS","DR","DL","DR","DL","DL","DR","HoS","DR","DR","HD","DR","DR","DL","DL","DR","HoS","DR","DR","HoS","HeS","HeS","HeS","DR","DL","DL","DL","DR","DR","DR","HoS","DR","HD","DR","DR","DR","DL","DR","DR","DR","DL","DL","HeS","DR","DR","DL","HeS","DR","DR","DL","HoS","DL","DL","DL","DL","HoS","DR","DR","DR","DL","DL","DR","DR","DR","DR","DL","DR","HoS","DR","DL","DR","DL","DL","DR","DR","DR","DR","HeS","DR","DL","DL","DR","DL","DL","DL","DR","DR","DR","DL","DL","DL","DL","DL","DL","DL","DR","DL","DR","DR","HeS","DR","DL","DR","DL","DL","","","","","","DR","DR","","HD","DR","DR","","DR","DR","DR","DR","DR","HoS","DR","DR","DR","DR","DR","HD","HoS","DR","DR","DR","DL","DR","","","","","HD","DR","HD","HD"
"CbMPDiCbraya","group","N6.N_vs_N0.O","DominantProcessImportance","0.860000529914765","0.872511373724418","0.979997246234566","0.677359005125261","0.523305487892603","0.684232686521796","0.993750576338298","0.664391004884887","0.951383434398829","0.969773129060323","0.844688225750095","0.547660144562744","0.388058896629698","0.620299732433081","0.937969007990901","0.81835711285711","0.519932071259394","1","0.860095388585131","1","0.841467086855745","0.927307195838671","1","0.597657929728216","0.929415321238329","0.975002728180925","0.788408664689819","0.866680447160681","0.660970952377518","0.620799379129714","0.553558208079387","1","0.519153302330343","0.851439654858078","1","0.531405123617311","0.541192597201647","0.651417282283231","0.658178483531481","0.735295168733303","1","0.648123629841014","0.576495969806295","1","0.649226505999826","0.726631594450746","0.578056471821732","0.582956002818592","0.595222245442551","0.803589847210697","1","1","0.668103470833393","0.824699510166029","1","1","0.856401993721983","0.64888322597196","0.516124953825263","0.767876292538757","0.897462641355448","0.569812205595531","0.725071340222927","1","0.65166284358792","0.932271120405158","0.353891712422824","0.832093119580637","0.74513296632569","0.712676291357598","0.841384358364309","0.587156350030825","1","0.932133649958639","0.84099501846009","0.740165461028924","0.761056563551887","1","0.824078236811153","1","0.869606971747583","0.5087207727455","0.696373678300432","0.518459891296563","0.600932096727985","0.888024164992847","0.537341927528993","1","0.644339651145594","0.732894435601581","1","1","0.992307269955315","0.595920566442298","1","0.431882544173017","0.631580078618573","0.839421865658086","0.669010781499587","0.645191394203845","0.617138047913177","1","0.512355940922648","0.893870584977038","0.942395774020038","0.737810538220629","1","0.804066320379504","0.760986738474684","1","0.903735929688742","0.502671750007695","0.730031689638135","0.762630438876842","0.535180445658577","0.441039425019923","0.529006499988743","0.609535410650385","1","0.771753825225588","0.616650065729644","NaN","NaN","NaN","NaN","NaN","0.93630876866042","1","NaN","1","1","0.99687455932259","NaN","1","1","0.93206384653251","1","0.762102142960432","0.80114581712936","1","0.528933854871262","0.931538912418222","0.682096804067656","0.678060730621236","0.503174497731337","0.541598724786177","1","1","0.937418088068539","1","0.800275465269718","NaN","NaN","NaN","NaN","1","0.895952912888551","0.742842157711169","0.611440667661608"
"CbMPDiCbraya","group","N6.N_vs_N0.O","DominantProcessPvalue","0","0.09","0","0.37","0.52","0.19","0","0.15","0","0.21","0","0.5","0.5","0.15","0","0.27","0.32","0.01","0.26","0.31","0.34","0.35","0.29","0.29","0.01","0.01","0.04","0.05","0.24","0.31","0.3","0","0.39","0","0","0.36","0.44","0.21","0.15","0.08","0","0.3","0.57","0","0.46","0.07","0.37","0.39","0.28","0.06","0","0","0.19","0.05","0","0","0.06","0.36","0.41","0.05","0.03","0.35","0.19","0","0.11","0.32","0.52","0.36","0.11","0.35","0.12","0.22","0","0","0.01","0.07","0.09","0","0.01","0","0","0.5","0.09","0.46","0.28","0.01","0.25","0","0.35","0.08","0","0","0","0.3","0","0.43","0.35","0.05","0.21","0.16","0.31","0","0.38","0","0","0.35","0","0.08","0.15","0","0.3","0.43","0.2","0.05","0.34","0.41","0.37","0.22","0","0.09","0.24","","","","","","0.02","0.35","","0.31","0.35","0.05","","0.36","0","0.01","0","0.04","0.15","0","0.26","0.01","0.11","0.21","0.48","0.34","0","0","0.22","0.27","0.07","","","","","0.31","0.36","0.18","0.31"
"CbMPDiCbraya","group","N6.N_vs_N2.O","HeS","0","0","0","0","0","0","0.764940894558684","0","0","0","0","0","0","0","0","0.84683173520206","0.230136636973628","NaN","0","0","0","0","0","0","0","0","0","0","0.0231990613581443","0","0.222171079474624","0","0.431030092391535","0","0","0","0.19327408135296","0","0.258726533698377","0.111744642614346","0.662313544061441","0","0","0","0","0.420726360543082","0","0","0","0","0","0","0","0","0","0.775227631177742","0","0","0","0","0","0.0708542236967166","0.337608434441297","0","0.182923505480518","0","0.355658989677344","0","0","0","0","0","0","0","0","0","0","0.232436424508432","0","0","0.333310312006466","0","0","0","0","0","0","0","0","0","0","0","0","0","0.520346980231867","0","0","0","0.190867892967899","0.112917041741143","0","0","0","0.379795160429989","0.26433798861851","0","0","0","0","0","0","0","0","0","0","0.159690454545727","0.125665124137775","0","0.475809743762652","0","0.107165854355099","NaN","NaN","NaN","NaN","NaN","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0.336174129647469","0","0.174759151264779","0","0","0.0818255253992339","0","0","0.23135892219162","0","0","0","0","NaN","NaN","NaN","0","0","0","NaN","0"
"CbMPDiCbraya","group","N6.N_vs_N2.O","HoS","0.104106677025449","0.0138089666092269","0","0.127220437238893","0.0489762543908304","0","0","0.464724101195612","0","0","0","0","0.101664373906189","0","0","0","0.749511208469999","NaN","0","0","0","0","0","0.856546759401461","0","0","0","0","0.126153657127614","0","0","0","0.460165275358144","0","0","0.177237210003062","0","0","0","0.0678017069800025","0.337686455938559","0","0","0","0.409446544054543","0.259691318319577","0.431830491551551","0","0","0","0","0","0.0338901599918349","0.192967265839315","0","0","0","0.055051628683717","0","0","0.118234257916764","0.0364489767021039","0.5548975604179","0","0","0","0.390581975710171","0.14880173653498","0.197362031975163","0.0622474855540982","0","0","0","0","0.200778248532063","0.156720368192556","0","0.0698397263014341","0","0.200467376842396","0.395138371735828","0","0","0.444303652060309","0","0","0","0","0","0.138942897016159","0","0","0","0","0","0.0634127317090937","0","0","0","0","0.598943048083586","0.318431374731363","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0448670351175483","0","0.106364304498442","0.274222514679594","0","0","NaN","NaN","NaN","NaN","NaN","0","0","NaN","0","0","0","NaN","0","0.017777171542626","0","0","0","0.663825870352531","0","0.192654731990435","0","0.152132818910623","0.490132865021108","0.548519617479116","0.51942693182857","0.0558086832125297","0","0","0","0","NaN","NaN","NaN","0","0","0","NaN","0"
"CbMPDiCbraya","group","N6.N_vs_N2.O","DL","0","0","0","0","0.523347491715627","0","0.19133446762853","0","0","0","0.223710575158262","0.14966689157578","0.500844579436245","0.314015518674084","0","0.036439736699831","0","NaN","0.539343165640229","0","0.678484450436153","0.956067254260782","0","0","0","0","0","0","0","0","0.50802675671363","0","0","0","0.16773278947829","0.442523073854019","0.716344300117109","0.28083090678196","0","0","0","0.46971349787323","0.858491259271426","0","0","0","0.088894397686687","0","0","0.0621454016528578","0","0","0.660793113251452","0","0","0.0640161051100219","0","0.686245275071729","0","0","0","0.775236996840741","0","0.560044881825501","0.28327407920123","0.953037122149191","0","0.629886134231591","0.592256713482402","0.523292054984956","0.840923249480285","0.64953258137606","0","0.686952764610596","0","0.791083164961635","0.65048489679304","0","0.310584162652386","0","0.0543102632515412","0.247802207018678","0.464713582072225","0.251137463306598","0.333005190742176","0.577835417332654","0.395964714802976","0.459449266545343","0.777743166954296","0","0","0","0","0.979943974545023","0.26939452958722","0.579396020838762","0.713367891456386","0.102836151995061","0.419988473039646","0.705448115378973","0.0904482506109394","0.379909467442274","0.446034657339867","0","0.128912974472062","0.763254825681701","0.904870968857907","1","0.937124391858768","1","0.946466764705342","0","0.9027156313546","0.24654628865401","0.635453651402057","0.576098072294036","0.436467020722563","0.348572638089762","0.0674815490551147","0.729473358230413","0.460372477413315","NaN","NaN","NaN","NaN","NaN","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0.168894039065333","0","0","0","0","0.361645017277934","0","0","0","0.991562611010065","0","NaN","NaN","NaN","0","0","0","NaN","0"
"CbMPDiCbraya","group","N6.N_vs_N2.O","HD","0","0.00690943723924942","0","0","0.00160557488077572","0.0771041648300807","0","0","0.0137848085144494","0.0125723380874119","0","0","0","0","0","0","0","NaN","0.0121883788202732","0.0857284354888967","0","0.0275733884096557","0","0.00368394439032645","0.0235296657586983","1","0.693099895948078","0.2","0.0181844586214576","0","0","0","0","0","0","0","0.000997694357702781","0","0","0.276136545440665","0","0","0","0","0.0387355809682486","0","0","0.191442071884379","0.0380588444539968","0","0","0","0","0","0","0","0","0","0","0","0.66358502880634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","NaN","0","0","NaN","1","0","0","NaN","0","0","0.0433459367652361","0.00692247072206374","0.0406325096822948","0","0","0.0579702779355594","0.121791349887367","0.168297364792033","0.0888317373456827","0","0.0128619590029597","0","0","0.0785265358644608","0.00843738898993493","0.0235199562076962","NaN","NaN","NaN","0.2","0","0.00146603817759165","NaN","0.119384047374346"
"CbMPDiCbraya","group","N6.N_vs_N2.O","DR","0.895893322974551","0.979281596151524","1","0.872779562761107","0.426070679012767","0.922895835169919","0.0437246378127862","0.535275898804388","0.986215191485551","0.987427661912588","0.776289424841738","0.85033310842422","0.397491046657566","0.685984481325916","1","0.116728528098108","0.0203521545563731","NaN","0.448468455539498","0.914271564511103","0.321515549563847","0.0163593573295624","1","0.139769296208213","0.976470334241302","0","0.306900104051922","0.8","0.832462822892784","1","0.269802163811746","1","0.108804632250321","1","0.83226721052171","0.380239716142919","0.0893839241722277","0.71916909321804","0.741273466301623","0.544317104964987","0","0.53028650212677","0.141508740728574","1","0.551817874977208","0.319582321137341","0.479275110761762","0.808557928115621","0.961941155546003","0.937854598347142","1","1","0.305316726756713","0.807032734160685","1","0.160756263712237","1","0.258703096244554","1","1","0.218180713276896","0.117459802760438","0.107494005140803","0.439955118174498","0.533802415318253","0.0469628778508093","0.253759034612486","0.221312129233428","0.210381254542435","0.414460459460945","0.159076750519715","0.35046741862394","1","0.313047235389404","0.799221751467937","0.0521964668458092","0.34951510320696","0.697723849190133","0.689415837347614","0.799532623157604","0.217241053006165","0.752197792981322","0.535286417927775","0.304558884633093","0.666994809257824","0.422164582667346","0.604035285197025","0.540550733454657","0.222256833045704","0.861057102983841","1","1","1","0.0200560254549775","0.210258490180913","0.357191247452144","0.286632108543614","0.897163848004939","0.389143633992455","0.181634842879884","0.310608701305474","0.301659157826363","0.553965342660133","0.620204839570011","0.606749036909428","0.236745174318299","0.0951290311420929","0","0.0628756081412323","0","0.0535332352946577","1","0.0972843686453997","0.75345371134599","0.364546348597943","0.219344438042689","0.437867855139662","0.545063057411797","0.18248619250264","0.270526641769587","0.432461668231586","NaN","NaN","NaN","NaN","NaN","1","1","NaN","0","1","1","NaN","1","0.982222828457374","0.956654063234764","0.993077529277936","0.959367490317705","0","1","0.405721799743893","0.878208650112633","0.679569816297345","0.339209872233975","0.451480382520884","0.106066091890536","0.71283239459585","1","0.921473464135539","0","0.976480043792304","NaN","NaN","NaN","0.8","1","0.998533961822408","NaN","0.880615952625654"
"CbMPDiCbraya","group","N6.N_vs_N2.O","DominantProcess","DR","DR","DR","DR","DL","DR","HeS","DR","DR","DR","DR","DR","DL","DR","DR","HeS","HoS","","DL","DR","DL","DL","DR","HoS","DR","HD","HD","DR","DR","DR","DL","DR","HoS","DR","DR","DL","DL","DR","DR","DR","HeS","DR","DL","DR","DR","HeS","DR","DR","DR","DR","DR","DR","DL","DR","DR","HeS","DR","DL","DR","DR","HD","DL","HoS","DL","DR","DL","HoS","DL","DL","DL","DL","DL","DR","DL","DR","DL","DL","DR","DR","DR","HoS","DR","DR","HoS","DR","DL","DR","DR","DL","DR","DR","DR","DR","DL","HeS","DL","DL","DR","DL","DL","HoS","DL","DR","DR","DR","DL","DL","DL","DL","DL","DL","DR","DL","DR","DL","DL","DR","DR","HeS","DL","DL","","","","","","DR","DR","","HD","DR","DR","","DR","DR","DR","DR","DR","HoS","DR","DR","DR","DR","HoS","HoS","HoS","DR","DR","DR","DL","DR","","","","DR","DR","DR","","DR"
"CbMPDiCbraya","group","N6.N_vs_N2.O","DominantProcessImportance","0.895893322974551","0.979281596151524","1","0.872779562761107","0.523347491715627","0.922895835169919","0.764940894558684","0.535275898804388","0.986215191485551","0.987427661912588","0.776289424841738","0.85033310842422","0.500844579436245","0.685984481325916","1","0.84683173520206","0.749511208469999","NaN","0.539343165640229","0.914271564511103","0.678484450436153","0.956067254260782","1","0.856546759401461","0.976470334241302","1","0.693099895948078","0.8","0.832462822892784","1","0.50802675671363","1","0.460165275358144","1","0.83226721052171","0.442523073854019","0.716344300117109","0.71916909321804","0.741273466301623","0.544317104964987","0.662313544061441","0.53028650212677","0.858491259271426","1","0.551817874977208","0.420726360543082","0.479275110761762","0.808557928115621","0.961941155546003","0.937854598347142","1","1","0.660793113251452","0.807032734160685","1","0.775227631177742","1","0.686245275071729","1","1","0.66358502880634","0.775236996840741","0.5548975604179","0.560044881825501","0.533802415318253","0.953037122149191","0.390581975710171","0.629886134231591","0.592256713482402","0.523292054984956","0.840923249480285","0.64953258137606","1","0.686952764610596","0.799221751467937","0.791083164961635","0.65048489679304","0.697723849190133","0.689415837347614","0.799532623157604","0.395138371735828","0.752197792981322","0.535286417927775","0.444303652060309","0.666994809257824","0.577835417332654","0.604035285197025","0.540550733454657","0.777743166954296","0.861057102983841","1","1","1","0.979943974545023","0.520346980231867","0.579396020838762","0.713367891456386","0.897163848004939","0.419988473039646","0.705448115378973","0.598943048083586","0.379909467442274","0.553965342660133","0.620204839570011","0.606749036909428","0.763254825681701","0.904870968857907","1","0.937124391858768","1","0.946466764705342","1","0.9027156313546","0.75345371134599","0.635453651402057","0.576098072294036","0.437867855139662","0.545063057411797","0.475809743762652","0.729473358230413","0.460372477413315","NaN","NaN","NaN","NaN","NaN","1","1","NaN","1","1","1","NaN","1","0.982222828457374","0.956654063234764","0.993077529277936","0.959367490317705","0.663825870352531","1","0.405721799743893","0.878208650112633","0.679569816297345","0.490132865021108","0.548519617479116","0.51942693182857","0.71283239459585","1","0.921473464135539","0.991562611010065","0.976480043792304","NaN","NaN","NaN","0.8","1","0.998533961822408","NaN","0.880615952625654"
"CbMPDiCbraya","group","N6.N_vs_N2.O","DominantProcessPvalue","0.02","0","0","0.37","0.52","0.01","0.31","0.41","0.01","0.14","0.03","0.03","0.48","0.07","0","0.38","0.16","","0.59","0.17","0.41","0.3","0.39","0.05","0","0.29","0.12","0.38","0.05","0","0.35","0","0.5","0","0.03","0.49","0.22","0.13","0.18","0.27","0.27","0.39","0.3","0","0.44","0.58","0.51","0.08","0","0","0","0","0.36","0.04","0","0.39","0","0.2","0.39","0","0.07","0.29","0.31","0.46","0.29","0.2","0.61","0.24","0.37","0.34","0.15","0.3","0","0.23","0.06","0.11","0.34","0.07","0.15","0.03","0.54","0.08","0.32","0.56","0.22","0.39","0.38","0.32","0.13","0.01","0","0","0","0.07","0.39","0.27","0.3","0.01","0.62","0.22","0.34","0.5","0.39","0.28","0.24","0.3","0","0","0.01","0","0.03","0","0.03","0.12","0.38","0.31","0.45","0.44","0.34","0.15","0.58","","","","","","0","0.3","","0.34","0.3","0.07","","0.08","0","0.24","0.12","0","0.25","0","0.4","0.05","0.17","0.28","0.55","0.45","0.17","0","0.37","0.38","0.19","","","","0.37","0.31","0.2","","0"
"CbMPDiCbraya","group","N6.N_vs_N4.O","HeS","0","0","0","0","0","0","0","0","0","0.19436255181256","0","0","0","0","0","0.895937381710914","0.173755208331445","0","0","0","0","0","NaN","0","0","0","0","0","0.058128361243521","0","0","0","0.501876172372051","0","0","0","0.195893776228646","0","0.320394451072845","0.00795332059566887","0","0","0","0","0.0255256337348246","0.448487565081403","0","0","0","0.174425470770532","0","0","0.123373219462271","0","0","0","0","0.036740743701204","0.533346383158262","0","0","0","0","0","0","0","0.280640958986036","0","0","0","0","0","0","0","0","0","0","0.122227801029771","0","0","0","0","0","0.52298105088373","0","0","0","0","0","0","0","0","0","0.393637557752685","0","0.31935738428232","0","0","0","0.413696832474402","0","0","0","0","0","0","0","0","0","0","0","0","0.772558471348903","0","0.101535944676652","0","0","0","0","0","0.496412326688051","NaN","NaN","NaN","NaN","NaN","0","0","NaN","NaN","0","0","NaN","0","0","0","0","0","0.0205181761211227","0","0.0126020905455259","0","0","0.00786700915090825","0","0","0","0","0","0","0","NaN","NaN","NaN","0","NaN","0.147621941615132","NaN","0"
"CbMPDiCbraya","group","N6.N_vs_N4.O","HoS","0","0.0751617839539559","0","0.0849104017167846","0.0615710886345487","0","0","0.226466477013123","0","0.000671162373837493","0.287320666850512","0","0","0","0","0","0.180356148672435","0","0","0","0.163176705284361","0","NaN","0.599409004392774","0","0","0","0","0","0","0","0","0.498123827627949","0","0","0","0.00082138114179504","0","0.344883182034044","0","0.305383781953354","0","0.198520774168644","0","0.350758357548002","0.341279874089919","0.127257772390663","0","0","0.256840198132339","0","0.0577573204122495","0","0","0","0","0","0.0606876883911624","0","0.0135096278359599","0","0","0","0","0","0","0.350722567069635","0.173489260658301","0","0","0.339946631935708","0","0","0","0.517926614954407","0","0","0.0698952162583422","0","0.0343164705288319","0","0","0","0.47701894911627","0","0","0","0","0","0.157076391047683","0","0","0.21912915801697","0.00228364181479368","0.257171143396156","0.256505076515626","0","0","0.0778303739506467","0.251769241611065","0","0.136823265035887","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0639562765607012","0.333716305722056","0.138536707565044","0.764484823448529","0","0.0893338728309383","NaN","NaN","NaN","NaN","NaN","0","0","NaN","NaN","0","0","NaN","0","0.0267389762914746","0","0","0","0.977630926451567","0","0.0350677173031057","0","0.144903710849072","0.462563130829447","0","0.607690207732811","0","0","0.00260882507517322","0","0.189335576886304","NaN","NaN","NaN","0","NaN","0","NaN","0"
