"Method","GroupBasedOn","Group","Index","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129"
"CbMPDiCbraya","Niche","Rhizosphere","DR","0.326308026927398","1","0.966480661748542","0.255959389898273","0.895028017811731","0.897067842568858","0.975749160166892","0.3479028422438","0.956277583071844","0.786049564295311","0.817177435334702","0.672058104237032","0.503354038095237","0.79930017763482","0.322626076024365","0.908709470168982","0.150541432994022","0.23526211714767","0.382076066094246","0.226003801990704","0.868178927154799","0.581385179673318","0.0601311789467613","0.311073205909471","0.19198448036143","0.112083873042184","0.762069329073834","0.699985408448667","0.245992529210451","0.52890553173596","0.900180645891355","0.524945551416315","1","0.8512496336527","0.779573898568846","0.833665713900109","0.839809297646958","0.736244148937092","0.377894271207882","0.421774805176069","0.778849718722626","0.957104452292124","0.671085288691532","0.327827439191398","0.189303724019932","0.159389836610294","0.439716993205149","0.211725213917626","0.0856564436459696","0.89473217656036","1","0.846317033368307","0.932904104975847","0.932460875799167","0.871599536318437","0.934112661880487","0.892132238742948","0.841403538418688","0.798895230851393","0.525723427234815","0.433219107717449","0.847768308703966","0.95189862286293","0.841212058123306","0.900921809469567","0.582033713422941","0.881252548394824","0.918551086027944","0.980549630550493","0.887291613206383","0.964964331230827","0.86684639705348","0.881853031366976","0.919840085721138","0.934997804581755","0.803919608346351","0.408100786469312","0.960514414167349","0.7622772978803","0.81279060969559","0.761425981283037","0.961536622473006","0.772433011921331","0.952006366994785","0.807909578503207","0.955841859687451","0.919527404232295","0.883994049176145","0.465999789391882","0.648900489225324","0.448007116760063","0.967968296128222","0.941471059803627","0.814052392465582","0.850171184705314","0.891056129920638","0.952772543456259","0.609112631366919","0.193556543572184","0.789341640799793","0.9894664526041","0.543227107731488","0.475539081083726","0.191126440391479","0.939001029832192","0.953593667898593","0.59939049981925","0.911108094192688","0.31188494585455","0.370366266658659","0.623003793637136","0.743848332910778","0.728609397637894","0.871287072441032","0.872263887902519","0.649237606124285","0.883920300532312","0.667336106142362","0.522056083667506","0.270276097515302","0.70536451403514","0.79107027566019","0.789592018267575","1","0.524392253206796","0.234245632349029","0.937266763690187","0.284649210848061","0.676493271939948"
"CbMPDiCbraya","Niche","Rhizosphere","DominantProcess","HoS","DR","DR","HoS","DR","DR","DR","HoS","DR","DR","DR","DR","DR","DR","DL","DR","HoS","DL","DL","DL","DR","DR","DL","DL","DL","HoS","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DL","DR","DR","DR","DL","DL","DL","DL","DL","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","HoS","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","HD","DR","HD","DR","DR","DR","DR","DR","DR","DR","HoS","DR","DR","DR","DR","HoS","DR","DR","DR","DR","HoS","HD","DR","DR","DR","DR","DR","DR","DR","DR","DR","HD","DR","DR","DR","DR","DR","HoS","DR","DL","DR"
"CbMPDiCbraya","Niche","Rhizosphere","DominantProcessImportance","0.441298910714054","1","0.966480661748542","0.723477365806589","0.895028017811731","0.897067842568858","0.975749160166892","0.420368253716263","0.956277583071844","0.786049564295311","0.817177435334702","0.672058104237032","0.503354038095237","0.79930017763482","0.650271779296164","0.908709470168982","0.444315456520358","0.76473788285233","0.565625131315664","0.410973870101716","0.868178927154799","0.581385179673318","0.91327960190552","0.63807115819761","0.716976759299358","0.830548275346053","0.762069329073834","0.699985408448667","0.396718454687618","0.52890553173596","0.900180645891355","0.524945551416315","1","0.8512496336527","0.779573898568846","0.833665713900109","0.839809297646958","0.736244148937092","0.512769578718524","0.516300438210858","0.778849718722626","0.957104452292124","0.671085288691532","0.615429776352432","0.771222841893334","0.797699505362614","0.496868585587709","0.621880372966314","0.694067052639578","0.89473217656036","1","0.846317033368307","0.932904104975847","0.932460875799167","0.871599536318437","0.934112661880487","0.892132238742948","0.841403538418688","0.798895230851393","0.525723427234815","0.433219107717449","0.847768308703966","0.95189862286293","0.841212058123306","0.900921809469567","0.582033713422941","0.881252548394824","0.918551086027944","0.980549630550493","0.887291613206383","0.964964331230827","0.86684639705348","0.881853031366976","0.919840085721138","0.934997804581755","0.803919608346351","0.46196165435623","0.960514414167349","0.7622772978803","0.81279060969559","0.761425981283037","0.961536622473006","0.772433011921331","0.952006366994785","0.807909578503207","0.955841859687451","0.919527404232295","0.883994049176145","0.534000210608118","0.648900489225324","0.533870672890008","0.967968296128222","0.941471059803627","0.814052392465582","0.850171184705314","0.891056129920638","0.952772543456259","0.609112631366919","0.481932001325322","0.789341640799793","0.9894664526041","0.543227107731488","0.475539081083726","0.781116305191577","0.939001029832192","0.953593667898593","0.59939049981925","0.911108094192688","0.624704501749746","0.614605607676005","0.623003793637136","0.743848332910778","0.728609397637894","0.871287072441032","0.872263887902519","0.649237606124285","0.883920300532312","0.667336106142362","0.522056083667506","0.541835962745844","0.70536451403514","0.79107027566019","0.789592018267575","1","0.524392253206796","0.688170515809049","0.937266763690187","0.713164740867835","0.676493271939948"
"CbMPDiCbraya","Niche","Rhizosphere","DominantProcessPvalue","0.33","0","0","0.09","0","0","0","0.47","0","0.02","0","0.04","0.44","0","0.07","0","0.48","0.01","0.11","0.54","0","0.18","0","0.05","0","0","0","0.03","0.46","0.36","0","0.2","0.3","0","0","0","0","0","0.23","0.34","0","0","0","0.14","0","0","0.4","0.06","0.01","0","0.01","0","0","0","0","0","0","0","0","0.45","0.35","0","0","0","0","0.19","0","0","0","0","0","0","0","0","0","0","0.46","0","0","0.01","0","0","0","0","0","0","0","0","0.41","0.14","0.32","0","0","0","0","0","0","0.21","0.21","0.03","0","0.4","0.45","0","0","0","0.12","0","0.06","0.21","0.25","0.01","0","0.02","0","0.04","0","0.07","0.25","0.18","0.01","0","0","0.31","0.13","0.05","0","0.08","0.01"
"CbMPDiCbraya","Niche","Rootzone","HeS","0","0","0","0.00475493194009496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0208735205404713","0","0","0","0","0.049416594678864","0","0","0","0","0","0","0","0","0.11548399199043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00251460822839072","0","0","0.0471519472046193","0","0","0","0","0","0","0.209205158398776","0","0","0","0","0","0","0","0","0","0.0263247278556782","0","0.0257862323959213","0.0851515349377394","0","0.0491284042218557","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0220331744421338","0","0.144546696662264","0","0","0","0","0","0","0","0.234821077047929","0","0","0","0","0","0","0"
"CbMPDiCbraya","Niche","Rootzone","HoS","0.0774849647467008","0.0304843779835716","0","0.240420447237151","0.00977792115439954","0.00263122135918651","0.0419689264820009","0.240319084767344","0.00712251853632844","0.0117506481736574","0.00172071674626403","0.0115070652835191","0.0433256798251164","0.25020520076311","0.00320642816991355","0.00356465377149399","0.126139404473724","0.122504633131682","0.186978187597344","0.247946512741386","0.341528993759195","0.294028325504609","0.0245681521803105","0.0789520200699336","0.243297817020593","0.904656953775972","0","0.302917488678016","0.0175597886943489","0.011647884031585","0.217493260824615","0.108415649118401","0.235238361417941","0.0360775668493546","0.191110170268782","0.0376830593784141","0.0862624300269121","0.0864976401710277","0.0128466314337065","0.0108803347370171","0.133682184412589","0.00265876411405875","0.0101236394762436","0.0284528203577429","0.054160730279512","0.0247741265312803","0.0143982444306652","0","0.129216399719922","0.00960099840449325","0.00685283249339218","0","0.15297133349462","0.0252153190743504","0","0","0","0.0102899968557187","0.321513431614452","0","0.00818294783639995","0.232436990624285","0.00570526333153221","0.0446502755114134","0.0018966237035898","0.230782537906092","0","0.0150439914810093","0","0.0335187574956798","0.277394189696285","0.0163811574768455","0.00855595262848249","0","0.053048931981553","0.0390519850810288","0.284907725850004","0.0732760116713976","0.207187229325002","0.0460459645522154","0.0609252336926662","0.0161331521971303","0.0634853568960948","0","0.238444259616013","0.0322919625741818","0.00733627549202842","0","0","0.00563733244394207","0.483567107652149","0.0923582508652766","0","0.0296408602671194","0.0537360484969788","0.219437987292875","0","0.0525982337878289","0.607985800317319","0.114205410707775","0.0237540828055901","0.0333712590801376","0.65270411418231","0.380699325711405","0.0113447437000741","0.0235636224651926","0.0407651643220121","0.00539395672277077","0.501476051014459","0.00332705407766868","0.0157851807136754","0.110016184848702","0","0.00726331459026897","0.114038801302257","0.0571683986399599","0","0","0.339659653017469","0.033565701072861","0","0.00683637325531112","0.138918192128391","0.0526315789473684","0.075896285698875","0.233542561560805","0.0549326439710562","0.0172768090742254","0.0306094135512146"
"CbMPDiCbraya","Niche","Rootzone","DL","0.516592353300086","0.0581148386189876","0","0","0","0.19385960997272","0.0538028272583616","0.370660166067037","0.256372121501842","0.355451760037741","0.23665559744261","0.418768435381681","0.835132981299638","0.212274992121888","0.0160209063825589","0","0","0.03094238535748","0","0","0","0","0","0.105240496490794","0","0","0","0","0","0","0.523770031180801","0","0.123902578651046","0","0.341701087592122","0.0668400498944403","0","0.0923665824814021","0.541167379983887","0.0925913817895186","0","0","0","0","0","0","0","0","0","0.807040141419654","0.414202695094934","0.0494269627910641","0.0497015883378841","0.027226681432043","0.0516928099430932","0.0182119030932314","0","0.0357078428715","0.386659088509304","0","0.569938913902797","0.500091045234241","0.901758192282178","0.0297221424012038","0.0257330596866253","0.333523113180116","0.605541409903867","0.537785377961691","0.65596233494722","0.589015456507327","0.458578680061824","0.495039897325131","0.880127012356228","0.345663718902124","0.594193468563868","0.335772122468803","0.0299770318498227","0.597929651302658","0","0.264383683686962","0.192096616047452","0.335280126341817","0.556397446892648","0.185472292706788","0.0471160726413866","0.961318045637908","0.569379279011709","0.0345536586318352","0.0474226843877685","0.349740490768999","0.255070032890117","0.470561499167411","0","0","0.134357963245234","0","0","0","0","0.593303941584742","0.474773507755956","0.194623672923588","0","0.0182147966392915","0.40669922858555","0.768381450205965","0.127209526111063","0.202619250044745","0.16165646074925","0","0","0.232473649139554","0","0.741476017984284","0.0277749796512933","0.856776551284523","0.161912509673736","0.634591336533431","0.627466156469286","0.114259595462337","0.294212450071843","0.66828140216749","0.640974388536225","0","0.244933429047487","0","0.104001604092303","0.0186890918282681","0.566521198617858"
"CbMPDiCbraya","Niche","Rootzone","HD","0","0","0","0","0.00571982158419129","0","0","0.00509941113737168","0","0","0","0","0","0","0.011483577973779","0.0167666435928859","0.0340154575203213","0.035399626801166","0","0","0.016696491603054","0","0.0116964747645696","0","0","0.00453526962443606","0.116039478664056","0.0559460385631294","0.175273147059884","0.0193233964062377","0","0","0","0.0645686810541229","0","0.000802006246791532","0.0321207260330095","0.0113793020331315","0","0","0.0097017146309246","0.00159491061442992","0.0424754305902678","0.123646292263536","0.234597875937486","0.0936196513191148","0.103526381726074","0","0.00795719558920063","0","0","0.0169694530918377","0","0","0.0209590519871753","0","0.0431699945590044","0.0039511894122858","0","0.0921410023584869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010451392534335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00335894132135992","0.00801525093881069","0","0","0","0","0","0.00428966162777198","0.0217383307300978","0","0","0","0","0","0.012721289241637","0.0210182645757486","0.000956840514964713","0","0","0","0","0","0","0","0","0","0","0","0","0","0.026303033270718","0","0.00328257405113332","0"
"CbMPDiCbraya","Niche","Rootzone","DR","0.405922681953213","0.911400783397441","1","0.754824620822754","0.984502257261409","0.803509168668094","0.904228246259638","0.383921338028248","0.73650535996183","0.632797591788601","0.761623685811126","0.5697244993348","0.121541338875245","0.537519807115001","0.969289087473749","0.97966870263562","0.839845138005955","0.811153354709672","0.813021812402656","0.752053487258614","0.641774514637751","0.705971674495392","0.96373537305512","0.815807483439273","0.756702182979407","0.0908077765995922","0.883960521335944","0.641136472758854","0.807167064245767","0.969028719562177","0.258736707994585","0.891584350881599","0.640859059931013","0.899353752096523","0.467188742139096","0.894674884480354","0.881616843940078","0.809756475314439","0.445985988582407","0.896528283473464","0.856616100956486","0.995746325271511","0.947400929933489","0.82702736683825","0.711241393783002","0.881606222149605","0.882075373843261","1","0.813409810012013","0.183358860175853","0.578944472411673","0.933603584117098","0.797327078167496","0.947557999493607","0.927348138069732","0.981788096906769","0.956830005440996","0.834566978870065","0.291827479876244","0.907858997641513","0.421878138260803","0.267471964141474","0.0925365443862894","0.925627582087383","0.972370316609785","0.435694348913792","0.394458590096133","0.4471706305573","0.34403766505278","0.377465785996993","0.264027130241891","0.488578945198024","0.108802426786899","0.654336281097876","0.352757599454579","0.578023945245549","0.685115242300173","0.328794337025944","0.782361378140663","0.689570351760823","0.746978150259882","0.648586721461052","0.17091203781248","0.814527707293212","0.7144396677426","0.00638999178791015","0.423284445496263","0.965446341368165","0.952577315612232","0.644622176787059","0.261362859457734","0.437080249967313","0.973675272144322","0.970359139732881","0.786119755861866","0.692051536448026","0.991984749061189","0.898273361990315","0.392014199682681","0.292490647707483","0.501472409438453","0.772005067996274","0.343006224189918","0.579347546919206","0.581956027714375","0.208054927328843","0.832025309566924","0.791986793232484","0.336867488236291","0.983951656680694","0.963196554710576","0.634520151054645","1","0.106713970763184","0.85818621904645","0.0860550500755175","0.838087490326264","0.365408663466569","0.0328741905132445","0.852174703464802","0.705787549928157","0.0900611475292697","0.220107419335384","0.947368421052632","0.679170285253638","0.740154405168477","0.84106575193664","0.960751525046373","0.402869387830927"
"CbMPDiCbraya","Niche","Rootzone","DominantProcess","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","HoS","DR","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DR","DL","DR","DL","DL","DL","DR","DR","DR","DL","DL","DL","DL","DL","DL","DL","DR","DL","DR","DR","DL","DR","DR","DR","DR","DL","DR","DR","DL","DL","DR","DR","DR","HoS","DL","DR","DR","DR","DR","DR","DR","HoS","DL","DR","DR","HoS","DR","DR","DL","DR","DR","HoS","DR","DR","DR","DR","DL","DR","DL","DR","DL","DL","DR","DR","DL","DL","DR","DR","DR","DR","DR","DL"
"CbMPDiCbraya","Niche","Rootzone","DominantProcessImportance","0.516592353300086","0.911400783397441","1","0.754824620822754","0.984502257261409","0.803509168668094","0.904228246259638","0.383921338028248","0.73650535996183","0.632797591788601","0.761623685811126","0.5697244993348","0.835132981299638","0.537519807115001","0.969289087473749","0.97966870263562","0.839845138005955","0.811153354709672","0.813021812402656","0.752053487258614","0.641774514637751","0.705971674495392","0.96373537305512","0.815807483439273","0.756702182979407","0.904656953775972","0.883960521335944","0.641136472758854","0.807167064245767","0.969028719562177","0.523770031180801","0.891584350881599","0.640859059931013","0.899353752096523","0.467188742139096","0.894674884480354","0.881616843940078","0.809756475314439","0.541167379983887","0.896528283473464","0.856616100956486","0.995746325271511","0.947400929933489","0.82702736683825","0.711241393783002","0.881606222149605","0.882075373843261","1","0.813409810012013","0.807040141419654","0.578944472411673","0.933603584117098","0.797327078167496","0.947557999493607","0.927348138069732","0.981788096906769","0.956830005440996","0.834566978870065","0.386659088509304","0.907858997641513","0.569938913902797","0.500091045234241","0.901758192282178","0.925627582087383","0.972370316609785","0.435694348913792","0.605541409903867","0.537785377961691","0.65596233494722","0.589015456507327","0.458578680061824","0.495039897325131","0.880127012356228","0.654336281097876","0.594193468563868","0.578023945245549","0.685115242300173","0.597929651302658","0.782361378140663","0.689570351760823","0.746978150259882","0.648586721461052","0.556397446892648","0.814527707293212","0.7144396677426","0.961318045637908","0.569379279011709","0.965446341368165","0.952577315612232","0.644622176787059","0.483567107652149","0.470561499167411","0.973675272144322","0.970359139732881","0.786119755861866","0.692051536448026","0.991984749061189","0.898273361990315","0.607985800317319","0.593303941584742","0.501472409438453","0.772005067996274","0.65270411418231","0.579347546919206","0.581956027714375","0.768381450205965","0.832025309566924","0.791986793232484","0.501476051014459","0.983951656680694","0.963196554710576","0.634520151054645","1","0.741476017984284","0.85818621904645","0.856776551284523","0.838087490326264","0.634591336533431","0.627466156469286","0.852174703464802","0.705787549928157","0.66828140216749","0.640974388536225","0.947368421052632","0.679170285253638","0.740154405168477","0.84106575193664","0.960751525046373","0.566521198617858"
