ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_29674	Fungi	Glomeromycota	Glomeromycetes				
ASV_29675	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29676	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29677	Fungi	Glomeromycota	Glomeromycetes				
ASV_29678	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29679	Fungi	Glomeromycota	Glomeromycetes				
ASV_29680	Fungi	Glomeromycota	Glomeromycetes				
ASV_2968	Fungi	Glomeromycota	Glomeromycetes				
ASV_29681	Fungi	Glomeromycota	Glomeromycetes				
ASV_29682	Fungi	Glomeromycota	Glomeromycetes				
ASV_29683	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29684	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29685	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_29686	Fungi	Glomeromycota	Glomeromycetes				
ASV_29687	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29688	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29689	Fungi	Glomeromycota	Glomeromycetes				
ASV_29690	Fungi	Glomeromycota	Glomeromycetes				
ASV_2969	Fungi	Glomeromycota	Glomeromycetes				
ASV_29691	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29692	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29693	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29694	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29695	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_29696	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29697	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29698	Fungi	Glomeromycota	Glomeromycetes				
ASV_29699	Fungi	Glomeromycota	Glomeromycetes				
ASV_29700	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_2970	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_297	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NES25
ASV_29701	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29702	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29703	Fungi	Glomeromycota	Glomeromycetes				
ASV_29704	Fungi	Glomeromycota	Glomeromycetes				
ASV_29705	Fungi	Glomeromycota	Glomeromycetes				
ASV_29706	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29707	Fungi	Glomeromycota	Glomeromycetes				
ASV_29708	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29709	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29710	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2971	Fungi	Glomeromycota	Glomeromycetes				
ASV_29711	Fungi	Glomeromycota	Glomeromycetes				
ASV_29712	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29713	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29714	Fungi	Glomeromycota	Glomeromycetes				
ASV_29715	Fungi	Glomeromycota	Glomeromycetes				
ASV_29716	Fungi	Glomeromycota	Glomeromycetes				
ASV_29717	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29718	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29719	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29720	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2972	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	
ASV_29721	Fungi	Glomeromycota	Glomeromycetes				
ASV_29722	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29723	Fungi	Glomeromycota	Glomeromycetes				
ASV_29724	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_29725	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29726	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29727	Fungi	Glomeromycota	Glomeromycetes				
ASV_29728	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29729	Fungi	Glomeromycota	Glomeromycetes				
ASV_29730	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2973	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	MO_G41
ASV_29731	Fungi	Glomeromycota	Glomeromycetes				
ASV_29732	Fungi	Glomeromycota	Glomeromycetes				
ASV_29733	Fungi	Glomeromycota	Glomeromycetes				
ASV_29734	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29735	Fungi	Glomeromycota	Glomeromycetes				
ASV_29736	Fungi	Glomeromycota	Glomeromycetes				
ASV_29737	Fungi	Glomeromycota	Glomeromycetes				
ASV_29738	Fungi	Glomeromycota	Glomeromycetes				
ASV_29739	Fungi	Glomeromycota	Glomeromycetes				
ASV_29740	Fungi	Glomeromycota	Glomeromycetes				
ASV_2974	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_29741	Fungi	Glomeromycota	Glomeromycetes				
ASV_29742	Fungi	Glomeromycota	Glomeromycetes				
ASV_29743	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29744	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29745	Fungi	Glomeromycota	Glomeromycetes				
ASV_29746	Fungi	Glomeromycota	Glomeromycetes				
ASV_29747	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_29748	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29749	Fungi	Glomeromycota	Glomeromycetes				
ASV_29750	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2975	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29751	Fungi	Glomeromycota	Glomeromycetes				
ASV_29752	Fungi	Glomeromycota	Glomeromycetes				
ASV_29753	Fungi	Glomeromycota	Glomeromycetes				
ASV_29754	Fungi	Glomeromycota	Glomeromycetes				
ASV_29755	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29756	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29757	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29758	Fungi	Glomeromycota	Glomeromycetes				
ASV_29759	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29760	Fungi	Glomeromycota	Glomeromycetes				
ASV_2976	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29761	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29762	Fungi	Glomeromycota	Glomeromycetes				
ASV_29763	Fungi	Glomeromycota	Glomeromycetes				
ASV_29764	Fungi	Glomeromycota	Glomeromycetes				
ASV_29765	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29766	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_29767	Fungi	Glomeromycota	Glomeromycetes				
ASV_29768	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29769	Fungi	Glomeromycota	Glomeromycetes				
ASV_29770	Fungi	Glomeromycota	Glomeromycetes				
ASV_2977	Fungi	Glomeromycota	Glomeromycetes				
ASV_29771	Fungi	Glomeromycota	Glomeromycetes				
ASV_29772	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_29773	Fungi	Glomeromycota	Glomeromycetes				
ASV_29774	Fungi	Glomeromycota	Glomeromycetes				
ASV_29775	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29776	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29777	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29778	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29779	Fungi	Glomeromycota	Glomeromycetes				
ASV_29780	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2978	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29781	Fungi	Glomeromycota	Glomeromycetes				
ASV_29782	Fungi	Glomeromycota	Glomeromycetes				
ASV_29783	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29784	Fungi	Glomeromycota	Glomeromycetes				
ASV_29785	Fungi	Glomeromycota	Glomeromycetes				
ASV_29786	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29787	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29788	Fungi	Glomeromycota	Glomeromycetes				
ASV_29789	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29790	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2979	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29791	Fungi	Glomeromycota	Glomeromycetes				
ASV_29792	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_29793	Fungi	Glomeromycota	Glomeromycetes				
ASV_29794	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_29795	Fungi	Glomeromycota	Glomeromycetes				
ASV_29796	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_298	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2980	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_2981	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2982	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2983	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_2984	Fungi	Glomeromycota	Glomeromycetes				
ASV_2985	Fungi	Glomeromycota	Glomeromycetes				
ASV_2986	Fungi	Glomeromycota	Glomeromycetes				
ASV_2987	Fungi	Glomeromycota	Glomeromycetes				
ASV_2988	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_2989	Fungi	Glomeromycota	Glomeromycetes				
ASV_2990	Fungi	Glomeromycota	Glomeromycetes				
ASV_299	Fungi	Glomeromycota	Glomeromycetes				
ASV_2991	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2992	Fungi	Glomeromycota	Glomeromycetes				
ASV_2993	Fungi	Glomeromycota	Glomeromycetes				
ASV_2994	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_2995	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2996	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2997	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2998	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2999	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_30	Fungi	Glomeromycota	Glomeromycetes				
ASV_3000	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3001	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	sp
ASV_3002	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Whitfield_type_17
ASV_3003	Fungi	Glomeromycota	Glomeromycetes				
ASV_300	Fungi	Glomeromycota	Glomeromycetes				
ASV_3004	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_3005	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3006	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3007	Fungi	Glomeromycota	Glomeromycetes				
ASV_3008	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3009	Fungi	Glomeromycota	Glomeromycetes				
ASV_3010	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_301	Fungi	Glomeromycota	Glomeromycetes				
ASV_3011	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3012	Fungi	Glomeromycota	Glomeromycetes				
ASV_3013	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_3014	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3015	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3016	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	
ASV_3017	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3018	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3019	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3020	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3021	Fungi	Glomeromycota	Glomeromycetes				
ASV_302	Fungi	Glomeromycota	Glomeromycetes				
ASV_3022	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_3023	Fungi	Glomeromycota	Glomeromycetes				
ASV_3024	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3025	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3026	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3027	Fungi	Glomeromycota	Glomeromycetes				
ASV_3028	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3029	Fungi	Glomeromycota	Glomeromycetes				
ASV_3030	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3031	Fungi	Glomeromycota	Glomeromycetes				
ASV_3032	Fungi	Glomeromycota	Glomeromycetes				
ASV_3033	Fungi	Glomeromycota	Glomeromycetes				
ASV_3034	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_303	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3035	Fungi	Glomeromycota	Glomeromycetes				
ASV_3036	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3037	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3038	Fungi	Glomeromycota	Glomeromycetes				
ASV_3039	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3040	Fungi	Glomeromycota	Glomeromycetes				
ASV_3041	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3042	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Whitfield_type_7
ASV_3043	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_304	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Para1_OTU2
ASV_3044	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3045	Fungi	Glomeromycota	Glomeromycetes				
ASV_3046	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3047	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3048	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_3049	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	sp
ASV_3050	Fungi	Glomeromycota	Glomeromycetes				
ASV_3051	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_305	Fungi	Glomeromycota	Glomeromycetes				
ASV_3052	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3053	Fungi	Glomeromycota	Glomeromycetes				
ASV_3054	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3055	Fungi	Glomeromycota	Glomeromycetes				
ASV_3056	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3057	Fungi	Glomeromycota	Glomeromycetes				
ASV_3058	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3059	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3060	Fungi	Glomeromycota	Glomeromycetes				
ASV_306	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3061	Fungi	Glomeromycota	Glomeromycetes				
ASV_3062	Fungi	Glomeromycota	Glomeromycetes				
ASV_3063	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3064	Fungi	Glomeromycota	Glomeromycetes				
ASV_3065	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3066	Fungi	Glomeromycota	Glomeromycetes				
ASV_3067	Fungi	Glomeromycota	Glomeromycetes				
ASV_3068	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	viscosum
ASV_3069	Fungi	Glomeromycota	Glomeromycetes				
ASV_307	Fungi	Glomeromycota	Glomeromycetes				
ASV_3070	Fungi	Glomeromycota	Glomeromycetes				
ASV_3071	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3072	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3073	Fungi	Glomeromycota	Glomeromycetes				
ASV_3074	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3075	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3076	Fungi	Glomeromycota	Glomeromycetes				
ASV_3077	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3078	Fungi	Glomeromycota	Glomeromycetes				
ASV_3079	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_308	Fungi	Glomeromycota	Glomeromycetes				
ASV_3080	Fungi	Glomeromycota	Glomeromycetes				
ASV_3081	Fungi	Glomeromycota	Glomeromycetes				
ASV_3082	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3083	Fungi	Glomeromycota	Glomeromycetes				
ASV_3084	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3085	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3086	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3087	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3088	Fungi	Glomeromycota	Glomeromycetes				
ASV_3089	Fungi	Glomeromycota	Glomeromycetes				
ASV_3090	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3091	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3092	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	acnaGlo7
ASV_309	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3093	Fungi	Glomeromycota	Glomeromycetes				
ASV_3094	Fungi	Glomeromycota	Glomeromycetes				
ASV_3095	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3096	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_3097	Fungi	Glomeromycota	Glomeromycetes				
ASV_3098	Fungi	Glomeromycota	Glomeromycetes				
ASV_3099	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	GlBb12
ASV_310	Fungi	Glomeromycota	Glomeromycetes				
ASV_3100	Fungi	Glomeromycota	Glomeromycetes				
ASV_3101	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3102	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3103	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3104	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3105	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3106	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3107	Fungi	Glomeromycota	Glomeromycetes				
ASV_3108	Fungi	Glomeromycota	Glomeromycetes				
ASV_3109	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_311	Fungi	Glomeromycota	Glomeromycetes				
ASV_3110	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3111	Fungi	Glomeromycota	Glomeromycetes				
ASV_3112	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3113	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_3114	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3115	Fungi	Glomeromycota	Glomeromycetes				
ASV_3116	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3117	Fungi	Glomeromycota	Glomeromycetes				
ASV_3118	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3119	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3120	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	
ASV_312	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3121	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3122	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3123	Fungi	Glomeromycota	Glomeromycetes				
ASV_3124	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	MO_G20
ASV_31	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3125	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3126	Fungi	Glomeromycota	Glomeromycetes				
ASV_3127	Fungi	Glomeromycota	Glomeromycetes				
ASV_3128	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3129	Fungi	Glomeromycota	Glomeromycetes				
ASV_3130	Fungi	Glomeromycota	Glomeromycetes				
ASV_3131	Fungi	Glomeromycota	Glomeromycetes				
ASV_3132	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3133	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3134	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	lamellosum
ASV_313	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3135	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3136	Fungi	Glomeromycota	Glomeromycetes				
ASV_3137	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3138	Fungi	Glomeromycota	Glomeromycetes				
ASV_3139	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3140	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3141	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3142	Fungi	Glomeromycota	Glomeromycetes				
ASV_3143	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3144	Fungi	Glomeromycota	Glomeromycetes				
ASV_3145	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_3146	Fungi	Glomeromycota	Glomeromycetes				
ASV_3147	Fungi	Glomeromycota	Glomeromycetes				
ASV_3148	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3149	Fungi	Glomeromycota	Glomeromycetes				
ASV_314	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3150	Fungi	Glomeromycota	Glomeromycetes				
ASV_315	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3151	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3152	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3153	Fungi	Glomeromycota	Glomeromycetes				
ASV_3154	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3155	Fungi	Glomeromycota	Glomeromycetes				
ASV_3156	Fungi	Glomeromycota	Glomeromycetes				
ASV_3157	Fungi	Glomeromycota	Glomeromycetes				
ASV_3158	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3159	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_3160	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_316	Fungi	Glomeromycota	Glomeromycetes				
ASV_3161	Fungi	Glomeromycota	Glomeromycetes				
ASV_3162	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_3163	Fungi	Glomeromycota	Glomeromycetes				
ASV_3164	Fungi	Glomeromycota	Glomeromycetes				
ASV_3165	Fungi	Glomeromycota	Glomeromycetes				
