"source","target","correlation","direct","cor"
"fun_ASV_198","bac_ASV_1864",0.821338960366895,"undirected","+"
"fun_ASV_177","bac_ASV_1864",0.876394849785408,"undirected","+"
"fun_ASV_253","bac_ASV_1864",0.815141203025974,"undirected","+"
"fun_ASV_300","bac_ASV_1864",0.846495806115011,"undirected","+"
"fun_ASV_314","bac_ASV_1864",0.807217594734105,"undirected","+"
"fun_ASV_366","bac_ASV_1864",0.865348719391514,"undirected","+"
"fun_ASV_372","bac_ASV_1864",0.832969321682678,"undirected","+"
"fun_ASV_584","bac_ASV_1864",0.807217594734105,"undirected","+"
"fun_ASV_510","bac_ASV_1864",0.821987018855556,"undirected","+"
"fun_ASV_592","bac_ASV_1864",0.817122105098941,"undirected","+"
"fun_ASV_416","bac_ASV_1864",0.814445853544955,"undirected","+"
"fun_ASV_520","bac_ASV_1864",0.894053901948809,"undirected","+"
"fun_ASV_499","bac_ASV_1864",0.804246241624654,"undirected","+"
"fun_ASV_394","bac_ASV_1864",0.816309012875536,"undirected","+"
"fun_ASV_857","bac_ASV_1864",0.815141203025974,"undirected","+"
"fun_ASV_602","bac_ASV_1864",0.892240405190292,"undirected","+"
"fun_ASV_505","bac_ASV_1864",0.807217594734105,"undirected","+"
"fun_ASV_640","bac_ASV_1864",0.809198496807072,"undirected","+"
"fun_ASV_835","bac_ASV_1864",0.865348719391514,"undirected","+"
"fun_ASV_637","bac_ASV_1864",0.807217594734105,"undirected","+"
"fun_ASV_1024","bac_ASV_1864",0.829007517536744,"undirected","+"
"fun_ASV_864","bac_ASV_1864",0.815141203025974,"undirected","+"
"fun_ASV_45","bac_ASV_574",0.945854007871573,"undirected","+"
"fun_ASV_38","bac_ASV_574",0.894849785407725,"undirected","+"
"fun_ASV_61","bac_ASV_574",0.804538156580055,"undirected","+"
"fun_ASV_50","bac_ASV_574",0.826047773504427,"undirected","+"
"fun_ASV_16","bac_ASV_574",0.892870770273736,"undirected","+"
"fun_ASV_78","bac_ASV_574",0.801992646525276,"undirected","+"
"fun_ASV_74","bac_ASV_574",0.866094420600858,"undirected","+"
"fun_ASV_68","bac_ASV_574",0.905579399141631,"undirected","+"
"fun_ASV_80","bac_ASV_574",0.890265081318124,"undirected","+"
"fun_ASV_99","bac_ASV_574",0.857510729613734,"undirected","+"
"fun_ASV_91","bac_ASV_574",0.848927038626609,"undirected","+"
"fun_ASV_73","bac_ASV_574",0.911339840059872,"undirected","+"
"fun_ASV_92","bac_ASV_574",0.870584122872833,"undirected","+"
"fun_ASV_144","bac_ASV_574",0.832395012159236,"undirected","+"
"fun_ASV_119","bac_ASV_574",0.963948497854077,"undirected","+"
"fun_ASV_69","bac_ASV_574",0.863549099657699,"undirected","+"
"fun_ASV_49","bac_ASV_574",0.899494392224359,"undirected","+"
"fun_ASV_106","bac_ASV_574",0.81415075198949,"undirected","+"
"fun_ASV_233","bac_ASV_574",0.812169849916523,"undirected","+"
"fun_ASV_177","bac_ASV_574",0.867811158798283,"undirected","+"
"fun_ASV_253","bac_ASV_574",0.804246241624654,"undirected","+"
"fun_ASV_300","bac_ASV_574",0.84461051478736,"undirected","+"
"fun_ASV_314","bac_ASV_574",0.804246241624654,"undirected","+"
"fun_ASV_366","bac_ASV_574",0.861578136736214,"undirected","+"
"fun_ASV_372","bac_ASV_574",0.822074360281358,"undirected","+"
"fun_ASV_584","bac_ASV_574",0.804246241624654,"undirected","+"
"fun_ASV_510","bac_ASV_574",0.831413475493808,"undirected","+"
"fun_ASV_592","bac_ASV_574",0.808208045770589,"undirected","+"
"fun_ASV_416","bac_ASV_574",0.823872310183206,"undirected","+"
"fun_ASV_520","bac_ASV_574",0.890426908431775,"undirected","+"
"fun_ASV_499","bac_ASV_574",0.819103007171908,"undirected","+"
"fun_ASV_394","bac_ASV_574",0.807725321888412,"undirected","+"
"fun_ASV_857","bac_ASV_574",0.810188947843556,"undirected","+"
"fun_ASV_602","bac_ASV_574",0.901307888982876,"undirected","+"
"fun_ASV_505","bac_ASV_574",0.804246241624654,"undirected","+"
"fun_ASV_640","bac_ASV_574",0.804246241624654,"undirected","+"
"fun_ASV_835","bac_ASV_574",0.859692845408563,"undirected","+"
"fun_ASV_637","bac_ASV_574",0.804246241624654,"undirected","+"
"fun_ASV_1024","bac_ASV_574",0.81415075198949,"undirected","+"
"fun_ASV_864","bac_ASV_574",0.810188947843556,"undirected","+"
"fun_ASV_45","bac_ASV_2983",0.923271868595613,"undirected","+"
"fun_ASV_38","bac_ASV_2983",0.921588041182555,"undirected","+"
"fun_ASV_61","bac_ASV_2983",0.817739438145054,"undirected","+"
"fun_ASV_16","bac_ASV_2983",0.834860618214517,"undirected","+"
"fun_ASV_74","bac_ASV_2983",0.858272832246349,"undirected","+"
"fun_ASV_80","bac_ASV_2983",0.864596647040004,"undirected","+"
"fun_ASV_99","bac_ASV_2983",0.805510158132843,"undirected","+"
"fun_ASV_91","bac_ASV_2983",0.830132739385812,"undirected","+"
"fun_ASV_73","bac_ASV_2983",0.865619970638153,"undirected","+"
"fun_ASV_92","bac_ASV_2983",0.848648648648649,"undirected","+"
"fun_ASV_119","bac_ASV_2983",0.916311773771204,"undirected","+"
"fun_ASV_186","bac_ASV_2983",0.801676322654983,"undirected","+"
"fun_ASV_69","bac_ASV_2983",0.915315315315315,"undirected","+"
"fun_ASV_49","bac_ASV_2983",0.909433510868167,"undirected","+"
"fun_ASV_106","bac_ASV_2983",0.822915681458446,"undirected","+"
"fun_ASV_233","bac_ASV_2983",0.837121377562538,"undirected","+"
"fun_ASV_177","bac_ASV_2983",0.800233890721493,"undirected","+"
"fun_ASV_253","bac_ASV_2983",0.822915681458446,"undirected","+"
"fun_ASV_300","bac_ASV_2983",0.851762532902178,"undirected","+"
"fun_ASV_314","bac_ASV_2983",0.84320953303572,"undirected","+"
"fun_ASV_366","bac_ASV_2983",0.888459784886626,"undirected","+"
"fun_ASV_372","bac_ASV_2983",0.826974451773901,"undirected","+"
"fun_ASV_584","bac_ASV_2983",0.84320953303572,"undirected","+"
"fun_ASV_513","bac_ASV_2983",0.833062607247083,"undirected","+"
"fun_ASV_510","bac_ASV_2983",0.840173927012353,"undirected","+"
"fun_ASV_592","bac_ASV_2983",0.824945066616174,"undirected","+"
"fun_ASV_496","bac_ASV_2983",0.833062607247083,"undirected","+"
"fun_ASV_416","bac_ASV_2983",0.85562540153212,"undirected","+"
"fun_ASV_520","bac_ASV_2983",0.900144098091168,"undirected","+"
"fun_ASV_499","bac_ASV_2983",0.817842218564128,"undirected","+"
"fun_ASV_857","bac_ASV_2983",0.831033222089356,"undirected","+"
"fun_ASV_602","bac_ASV_2983",0.894570450424969,"undirected","+"
"fun_ASV_505","bac_ASV_2983",0.84320953303572,"undirected","+"
"fun_ASV_640","bac_ASV_2983",0.833062607247083,"undirected","+"
"fun_ASV_835","bac_ASV_2983",0.886528350571655,"undirected","+"
"fun_ASV_637","bac_ASV_2983",0.84320953303572,"undirected","+"
"fun_ASV_1024","bac_ASV_2983",0.822915681458446,"undirected","+"
"fun_ASV_864","bac_ASV_2983",0.831033222089356,"undirected","+"
"fun_ASV_2113","bac_ASV_2983",0.817739438145054,"undirected","+"
"fun_ASV_45","bac_ASV_300",0.959386458314824,"undirected","+"
"fun_ASV_38","bac_ASV_300",0.837884852951221,"undirected","+"
"fun_ASV_50","bac_ASV_300",0.816282358239043,"undirected","+"
"fun_ASV_16","bac_ASV_300",0.882011707622687,"undirected","+"
"fun_ASV_68","bac_ASV_300",0.875649846323465,"undirected","+"
"fun_ASV_80","bac_ASV_300",0.923551989583201,"undirected","+"
"fun_ASV_99","bac_ASV_300",0.829169854480703,"undirected","+"
"fun_ASV_73","bac_ASV_300",0.920947030497592,"undirected","+"
"fun_ASV_92","bac_ASV_300",0.845212427126055,"undirected","+"
"fun_ASV_144","bac_ASV_300",0.832941181876575,"undirected","+"
"fun_ASV_119","bac_ASV_300",0.945369834087609,"undirected","+"
"fun_ASV_186","bac_ASV_300",0.807514556324553,"undirected","+"
"fun_ASV_69","bac_ASV_300",0.819702997735932,"undirected","+"
"fun_ASV_49","bac_ASV_300",0.869765949917434,"undirected","+"
"fun_ASV_106","bac_ASV_300",0.821720724094463,"undirected","+"
"fun_ASV_233","bac_ASV_300",0.802566394861492,"undirected","+"
"fun_ASV_382","bac_ASV_300",0.811021677090349,"undirected","+"
"fun_ASV_284","bac_ASV_300",0.809404065426151,"undirected","+"
"fun_ASV_177","bac_ASV_300",0.873989846614795,"undirected","+"
"fun_ASV_253","bac_ASV_300",0.806397260708086,"undirected","+"
"fun_ASV_300","bac_ASV_300",0.825810904590195,"undirected","+"
"fun_ASV_314","bac_ASV_300",0.804481827784789,"undirected","+"
"fun_ASV_366","bac_ASV_300",0.86044756504762,"undirected","+"
"fun_ASV_372","bac_ASV_300",0.817889858247869,"undirected","+"
"fun_ASV_584","bac_ASV_300",0.804481827784789,"undirected","+"
"fun_ASV_510","bac_ASV_300",0.811227047555489,"undirected","+"
"fun_ASV_592","bac_ASV_300",0.804481827784789,"undirected","+"
"fun_ASV_416","bac_ASV_300",0.80028915477946,"undirected","+"
"fun_ASV_520","bac_ASV_300",0.878533751831924,"undirected","+"
"fun_ASV_857","bac_ASV_300",0.806397260708086,"undirected","+"
"fun_ASV_602","bac_ASV_300",0.880287312214822,"undirected","+"
"fun_ASV_483","bac_ASV_300",0.809404065426151,"undirected","+"
"fun_ASV_505","bac_ASV_300",0.804481827784789,"undirected","+"
"fun_ASV_640","bac_ASV_300",0.812143559477978,"undirected","+"
"fun_ASV_835","bac_ASV_300",0.865916511435635,"undirected","+"
"fun_ASV_637","bac_ASV_300",0.804481827784789,"undirected","+"
"fun_ASV_1024","bac_ASV_300",0.821720724094463,"undirected","+"
"fun_ASV_864","bac_ASV_300",0.806397260708086,"undirected","+"
"fun_ASV_45","bac_ASV_1018",0.881842516688813,"undirected","+"
"fun_ASV_38","bac_ASV_1018",0.80343347639485,"undirected","+"
"fun_ASV_61","bac_ASV_1018",0.802426507875121,"undirected","+"
"fun_ASV_16","bac_ASV_1018",0.866349856305209,"undirected","+"
"fun_ASV_80","bac_ASV_1018",0.833833898301743,"undirected","+"
"fun_ASV_73","bac_ASV_1018",0.87315984676046,"undirected","+"
"fun_ASV_92","bac_ASV_1018",0.827494605680137,"undirected","+"
"fun_ASV_144","bac_ASV_1018",0.913095617913236,"undirected","+"
"fun_ASV_94","bac_ASV_1018",0.838954640804409,"undirected","+"
"fun_ASV_119","bac_ASV_1018",0.871673819742489,"undirected","+"
"fun_ASV_186","bac_ASV_1018",0.897680895465843,"undirected","+"
"fun_ASV_69","bac_ASV_1018",0.821338960366895,"undirected","+"
"fun_ASV_49","bac_ASV_1018",0.826501147694056,"undirected","+"
"fun_ASV_106","bac_ASV_1018",0.81415075198949,"undirected","+"
"fun_ASV_233","bac_ASV_1018",0.839902478938063,"undirected","+"
"fun_ASV_274","bac_ASV_1018",0.84272522345971,"undirected","+"
"fun_ASV_382","bac_ASV_1018",0.894053901948809,"undirected","+"
"fun_ASV_284","bac_ASV_1018",0.831413475493808,"undirected","+"
"fun_ASV_253","bac_ASV_1018",0.822074360281358,"undirected","+"
"fun_ASV_300","bac_ASV_1018",0.878545758685067,"undirected","+"
"fun_ASV_479","bac_ASV_1018",0.810188947843556,"undirected","+"
"fun_ASV_314","bac_ASV_1018",0.833959772719161,"undirected","+"
"fun_ASV_372","bac_ASV_1018",0.826036164427293,"undirected","+"
"fun_ASV_584","bac_ASV_1018",0.833959772719161,"undirected","+"
"fun_ASV_513","bac_ASV_1018",0.833959772719161,"undirected","+"
"fun_ASV_510","bac_ASV_1018",0.872889884702116,"undirected","+"
"fun_ASV_592","bac_ASV_1018",0.82801706650026,"undirected","+"
"fun_ASV_496","bac_ASV_1018",0.833959772719161,"undirected","+"
"fun_ASV_416","bac_ASV_1018",0.887972215323319,"undirected","+"
"fun_ASV_520","bac_ASV_1018",0.806552683350371,"undirected","+"
"fun_ASV_499","bac_ASV_1018",0.85872104863125,"undirected","+"
"fun_ASV_857","bac_ASV_1018",0.829997968573227,"undirected","+"
"fun_ASV_483","bac_ASV_1018",0.831413475493808,"undirected","+"
"fun_ASV_505","bac_ASV_1018",0.833959772719161,"undirected","+"
"fun_ASV_640","bac_ASV_1018",0.820093458208391,"undirected","+"
"fun_ASV_637","bac_ASV_1018",0.833959772719161,"undirected","+"
"fun_ASV_1024","bac_ASV_1018",0.81415075198949,"undirected","+"
"fun_ASV_864","bac_ASV_1018",0.829997968573227,"undirected","+"
"fun_ASV_45","bac_ASV_431",0.89048277419689,"undirected","+"
"fun_ASV_38","bac_ASV_431",0.839805896306622,"undirected","+"
"fun_ASV_50","bac_ASV_431",0.800747381377283,"undirected","+"
"fun_ASV_16","bac_ASV_431",0.856267300732838,"undirected","+"
"fun_ASV_78","bac_ASV_431",0.864864864864865,"undirected","+"
"fun_ASV_68","bac_ASV_431",0.851237809031214,"undirected","+"
"fun_ASV_80","bac_ASV_431",0.87149961428184,"undirected","+"
"fun_ASV_129","bac_ASV_431",0.810965735431981,"undirected","+"
"fun_ASV_73","bac_ASV_431",0.862218713386137,"undirected","+"
"fun_ASV_119","bac_ASV_431",0.918070529574988,"undirected","+"
"fun_ASV_49","bac_ASV_431",0.833260326096778,"undirected","+"
"fun_ASV_106","bac_ASV_431",0.834077299825947,"undirected","+"
"fun_ASV_233","bac_ASV_431",0.819871603721855,"undirected","+"
"fun_ASV_177","bac_ASV_431",0.817821448759328,"undirected","+"
"fun_ASV_253","bac_ASV_431",0.840165455299129,"undirected","+"
"fun_ASV_479","bac_ASV_431",0.817842218564128,"undirected","+"
"fun_ASV_314","bac_ASV_431",0.819871603721855,"undirected","+"
"fun_ASV_366","bac_ASV_431",0.878802613311771,"undirected","+"
"fun_ASV_372","bac_ASV_431",0.825959759195037,"undirected","+"
"fun_ASV_584","bac_ASV_431",0.819871603721855,"undirected","+"
"fun_ASV_513","bac_ASV_431",0.805665907617764,"undirected","+"
"fun_ASV_592","bac_ASV_431",0.836106684983674,"undirected","+"
"fun_ASV_496","bac_ASV_431",0.805665907617764,"undirected","+"
"fun_ASV_520","bac_ASV_431",0.846265503984576,"undirected","+"
"fun_ASV_1002","bac_ASV_431",0.822066101838943,"undirected","+"
"fun_ASV_857","bac_ASV_431",0.830018529510492,"undirected","+"
"fun_ASV_602","bac_ASV_431",0.846265503984576,"undirected","+"
"fun_ASV_505","bac_ASV_431",0.819871603721855,"undirected","+"
"fun_ASV_640","bac_ASV_431",0.832047914668219,"undirected","+"
"fun_ASV_835","bac_ASV_431",0.892322653516568,"undirected","+"
"fun_ASV_637","bac_ASV_431",0.819871603721855,"undirected","+"
"fun_ASV_1024","bac_ASV_431",0.834077299825947,"undirected","+"
"fun_ASV_864","bac_ASV_431",0.830018529510492,"undirected","+"
"fun_ASV_2113","bac_ASV_431",0.809086110757276,"undirected","+"
"fun_ASV_61","bac_ASV_2221",0.930773413118208,"undirected","+"
"fun_ASV_129","bac_ASV_2221",0.844343683672493,"undirected","+"
"fun_ASV_144","bac_ASV_2221",0.880963298205997,"undirected","+"
"fun_ASV_221","bac_ASV_2221",0.807614880106271,"undirected","+"
"fun_ASV_106","bac_ASV_2221",0.832571428571429,"undirected","+"
"fun_ASV_233","bac_ASV_2221",0.855428571428571,"undirected","+"
"fun_ASV_274","bac_ASV_2221",0.801631728401445,"undirected","+"
"fun_ASV_253","bac_ASV_2221",0.830285714285714,"undirected","+"
"fun_ASV_314","bac_ASV_2221",0.848571428571428,"undirected","+"
"fun_ASV_372","bac_ASV_2221",0.846285714285714,"undirected","+"
"fun_ASV_584","bac_ASV_2221",0.848571428571428,"undirected","+"
"fun_ASV_513","bac_ASV_2221",0.831428571428571,"undirected","+"
"fun_ASV_592","bac_ASV_2221",0.837142857142857,"undirected","+"
"fun_ASV_496","bac_ASV_2221",0.831428571428571,"undirected","+"
"fun_ASV_625","bac_ASV_2221",0.804874162576,"undirected","+"
"fun_ASV_499","bac_ASV_2221",0.855428571428571,"undirected","+"
"fun_ASV_419","bac_ASV_2221",0.818134033458636,"undirected","+"
"fun_ASV_1002","bac_ASV_2221",0.911280776194266,"undirected","+"
"fun_ASV_857","bac_ASV_2221",0.841714285714286,"undirected","+"
"fun_ASV_578","bac_ASV_2221",0.820786007635163,"undirected","+"
"fun_ASV_505","bac_ASV_2221",0.848571428571428,"undirected","+"
"fun_ASV_557","bac_ASV_2221",0.828,"undirected","+"
"fun_ASV_407","bac_ASV_2221",0.839428571428571,"undirected","+"
"fun_ASV_640","bac_ASV_2221",0.832571428571429,"undirected","+"
"fun_ASV_637","bac_ASV_2221",0.848571428571428,"undirected","+"
"fun_ASV_1024","bac_ASV_2221",0.832571428571429,"undirected","+"
"fun_ASV_864","bac_ASV_2221",0.841714285714286,"undirected","+"
"fun_ASV_810","bac_ASV_2221",0.820786007635163,"undirected","+"
"fun_ASV_1242","bac_ASV_2221",0.831393904341272,"undirected","+"
"fun_ASV_1621","bac_ASV_2221",0.820786007635163,"undirected","+"
"fun_ASV_2113","bac_ASV_2221",0.913717355809759,"undirected","+"
"fun_ASV_458","bac_ASV_2221",0.820786007635163,"undirected","+"
"fun_ASV_1743","bac_ASV_2221",0.835371865606063,"undirected","+"
"fun_ASV_45","bac_ASV_317",0.893634107169848,"undirected","+"
"fun_ASV_38","bac_ASV_317",0.855364806866953,"undirected","+"
"fun_ASV_50","bac_ASV_317",0.868664947329573,"undirected","+"
"fun_ASV_16","bac_ASV_317",0.898496418691302,"undirected","+"
"fun_ASV_68","bac_ASV_317",0.851931330472103,"undirected","+"
"fun_ASV_80","bac_ASV_317",0.865839643893123,"undirected","+"
"fun_ASV_47","bac_ASV_317",0.811665803446086,"undirected","+"
"fun_ASV_73","bac_ASV_317",0.864444848289942,"undirected","+"
"fun_ASV_92","bac_ASV_317",0.921588041182555,"undirected","+"
"fun_ASV_144","bac_ASV_317",0.927603591981371,"undirected","+"
"fun_ASV_119","bac_ASV_317",0.898283261802575,"undirected","+"
"fun_ASV_221","bac_ASV_317",0.816146512580191,"undirected","+"
"fun_ASV_69","bac_ASV_317",0.814303937151761,"undirected","+"
"fun_ASV_49","bac_ASV_317",0.871385192467348,"undirected","+"
"fun_ASV_106","bac_ASV_317",0.804246241624654,"undirected","+"
"fun_ASV_198","bac_ASV_317",0.865307855461483,"undirected","+"
"fun_ASV_177","bac_ASV_317",0.833047210300429,"undirected","+"
"fun_ASV_300","bac_ASV_317",0.855922262753263,"undirected","+"
"fun_ASV_314","bac_ASV_317",0.80028443747872,"undirected","+"
"fun_ASV_366","bac_ASV_317",0.831413475493808,"undirected","+"
"fun_ASV_584","bac_ASV_317",0.80028443747872,"undirected","+"
"fun_ASV_510","bac_ASV_317",0.829528184166157,"undirected","+"
"fun_ASV_416","bac_ASV_317",0.833298766821458,"undirected","+"
"fun_ASV_520","bac_ASV_317",0.884079669776966,"undirected","+"
"fun_ASV_499","bac_ASV_317",0.81415075198949,"undirected","+"
"fun_ASV_602","bac_ASV_317",0.871385192467348,"undirected","+"
"fun_ASV_505","bac_ASV_317",0.80028443747872,"undirected","+"
"fun_ASV_640","bac_ASV_317",0.802265339551687,"undirected","+"
"fun_ASV_835","bac_ASV_317",0.84083993213206,"undirected","+"
"fun_ASV_637","bac_ASV_317",0.80028443747872,"undirected","+"
"fun_ASV_1024","bac_ASV_317",0.804246241624654,"undirected","+"
"fun_ASV_45","bac_ASV_539",0.950907546649159,"undirected","+"
"fun_ASV_38","bac_ASV_539",0.882832618025751,"undirected","+"
"fun_ASV_16","bac_ASV_539",0.884834129677212,"undirected","+"
"fun_ASV_78","bac_ASV_539",0.800233890721493,"undirected","+"
"fun_ASV_74","bac_ASV_539",0.898712446351931,"undirected","+"
"fun_ASV_68","bac_ASV_539",0.864377682403433,"undirected","+"
"fun_ASV_80","bac_ASV_539",0.923955339835366,"undirected","+"
"fun_ASV_99","bac_ASV_539",0.840343347639485,"undirected","+"
"fun_ASV_91","bac_ASV_539",0.869527896995708,"undirected","+"
"fun_ASV_73","bac_ASV_539",0.896399842681841,"undirected","+"
"fun_ASV_92","bac_ASV_539",0.881136657695534,"undirected","+"
"fun_ASV_144","bac_ASV_539",0.857783966778472,"undirected","+"
"fun_ASV_119","bac_ASV_539",0.943347639484978,"undirected","+"
"fun_ASV_69","bac_ASV_539",0.905759238948503,"undirected","+"
"fun_ASV_49","bac_ASV_539",0.878639179501416,"undirected","+"
"fun_ASV_177","bac_ASV_539",0.857510729613734,"undirected","+"
"fun_ASV_300","bac_ASV_539",0.831413475493808,"undirected","+"
"fun_ASV_314","bac_ASV_539",0.804246241624654,"undirected","+"
"fun_ASV_366","bac_ASV_539",0.848381097442661,"undirected","+"
"fun_ASV_584","bac_ASV_539",0.804246241624654,"undirected","+"
"fun_ASV_510","bac_ASV_539",0.814445853544955,"undirected","+"
"fun_ASV_416","bac_ASV_539",0.825757601510857,"undirected","+"
"fun_ASV_520","bac_ASV_539",0.882266173018449,"undirected","+"
"fun_ASV_499","bac_ASV_539",0.807217594734105,"undirected","+"
"fun_ASV_602","bac_ASV_539",0.873198689225865,"undirected","+"
"fun_ASV_505","bac_ASV_539",0.804246241624654,"undirected","+"
"fun_ASV_640","bac_ASV_539",0.80028443747872,"undirected","+"
"fun_ASV_835","bac_ASV_539",0.855922262753263,"undirected","+"
"fun_ASV_637","bac_ASV_539",0.804246241624654,"undirected","+"
"fun_ASV_7","bac_ASV_381",-0.808648911666879,"undirected","-"
"fun_ASV_45","bac_ASV_381",0.936582705485609,"undirected","+"
"fun_ASV_38","bac_ASV_381",0.849504850911912,"undirected","+"
"fun_ASV_16","bac_ASV_381",0.876571987839992,"undirected","+"
"fun_ASV_74","bac_ASV_381",0.835809853315384,"undirected","+"
"fun_ASV_68","bac_ASV_381",0.857389849528095,"undirected","+"
"fun_ASV_80","bac_ASV_381",0.884459841875975,"undirected","+"
"fun_ASV_99","bac_ASV_381",0.805929858559322,"undirected","+"
"fun_ASV_91","bac_ASV_381",0.819209856228683,"undirected","+"
"fun_ASV_73","bac_ASV_381",0.90008025682183,"undirected","+"
"fun_ASV_92","bac_ASV_381",0.809499225979884,"undirected","+"
"fun_ASV_144","bac_ASV_381",0.803130655367308,"undirected","+"
"fun_ASV_119","bac_ASV_381",0.928769837000908,"undirected","+"
"fun_ASV_186","bac_ASV_381",0.800500314792961,"undirected","+"
"fun_ASV_69","bac_ASV_381",0.824804883613957,"undirected","+"
"fun_ASV_49","bac_ASV_381",0.856614247045698,"undirected","+"
"fun_ASV_106","bac_ASV_381",0.80352411132314,"undirected","+"
"fun_ASV_382","bac_ASV_381",0.812775237473247,"undirected","+"
"fun_ASV_177","bac_ASV_381",0.839129852732724,"undirected","+"
"fun_ASV_300","bac_ASV_381",0.816695993943504,"undirected","+"
"fun_ASV_366","bac_ASV_381",0.829456868848871,"undirected","+"
"fun_ASV_372","bac_ASV_381",0.807354977169735,"undirected","+"
"fun_ASV_510","bac_ASV_381",0.803935119038137,"undirected","+"
"fun_ASV_520","bac_ASV_381",0.8548606866628,"undirected","+"
"fun_ASV_602","bac_ASV_381",0.8548606866628,"undirected","+"
"fun_ASV_835","bac_ASV_381",0.827633886719533,"undirected","+"
"fun_ASV_1024","bac_ASV_381",0.80352411132314,"undirected","+"
"fun_ASV_17","bac_ASV_2877",0.80028443747872,"undirected","+"
"fun_ASV_61","bac_ASV_2877",0.899097878116803,"undirected","+"
"fun_ASV_129","bac_ASV_2877",0.83806603546675,"undirected","+"
"fun_ASV_144","bac_ASV_2877",0.893518594617484,"undirected","+"
"fun_ASV_106","bac_ASV_2877",0.834857142857143,"undirected","+"
"fun_ASV_275","bac_ASV_2877",0.805982511187884,"undirected","+"
"fun_ASV_233","bac_ASV_2877",0.837142857142857,"undirected","+"
"fun_ASV_253","bac_ASV_2877",0.846285714285714,"undirected","+"
"fun_ASV_314","bac_ASV_2877",0.846285714285714,"undirected","+"
"fun_ASV_372","bac_ASV_2877",0.825714285714286,"undirected","+"
"fun_ASV_584","bac_ASV_2877",0.846285714285714,"undirected","+"
"fun_ASV_513","bac_ASV_2877",0.82,"undirected","+"
"fun_ASV_592","bac_ASV_2877",0.841714285714286,"undirected","+"
"fun_ASV_496","bac_ASV_2877",0.82,"undirected","+"
"fun_ASV_499","bac_ASV_2877",0.846285714285714,"undirected","+"
"fun_ASV_1002","bac_ASV_2877",0.906407616963281,"undirected","+"
"fun_ASV_857","bac_ASV_2877",0.839428571428571,"undirected","+"
"fun_ASV_505","bac_ASV_2877",0.846285714285714,"undirected","+"
"fun_ASV_557","bac_ASV_2877",0.855428571428571,"undirected","+"
"fun_ASV_407","bac_ASV_2877",0.841714285714286,"undirected","+"
"fun_ASV_640","bac_ASV_2877",0.846285714285714,"undirected","+"
"fun_ASV_835","bac_ASV_2877",0.805982511187884,"undirected","+"
"fun_ASV_637","bac_ASV_2877",0.846285714285714,"undirected","+"
"fun_ASV_1024","bac_ASV_2877",0.834857142857143,"undirected","+"
"fun_ASV_864","bac_ASV_2877",0.839428571428571,"undirected","+"
"fun_ASV_977","bac_ASV_2877",0.845979762312172,"undirected","+"
"fun_ASV_2113","bac_ASV_2877",0.911280776194266,"undirected","+"
"fun_ASV_144","bac_ASV_2041",0.814192782483251,"undirected","+"
"fun_ASV_261","bac_ASV_2041",0.911280776194266,"undirected","+"
"fun_ASV_300","bac_ASV_2041",0.848744856200517,"undirected","+"
"fun_ASV_381","bac_ASV_2041",0.807792207792208,"undirected","+"
"fun_ASV_546","bac_ASV_2041",0.815584415584416,"undirected","+"
"fun_ASV_625","bac_ASV_2041",0.904644470707481,"undirected","+"
"fun_ASV_488","bac_ASV_2041",0.815584415584416,"undirected","+"
"fun_ASV_499","bac_ASV_2041",0.816254171190051,"undirected","+"
"fun_ASV_419","bac_ASV_2041",0.907471484678442,"undirected","+"
"fun_ASV_589","bac_ASV_2041",0.813847509649415,"undirected","+"
"fun_ASV_578","bac_ASV_2041",0.898990442765559,"undirected","+"
"fun_ASV_466","bac_ASV_2041",0.834268768900646,"undirected","+"
"fun_ASV_583","bac_ASV_2041",0.815584415584416,"undirected","+"
"fun_ASV_763","bac_ASV_2041",0.820779220779221,"undirected","+"
"fun_ASV_1204","bac_ASV_2041",0.971428571428572,"undirected","+"
"fun_ASV_669","bac_ASV_2041",0.825974025974026,"undirected","+"
"fun_ASV_883","bac_ASV_2041",0.813847509649415,"undirected","+"
"fun_ASV_738","bac_ASV_2041",0.950649350649351,"undirected","+"
"fun_ASV_1166","bac_ASV_2041",0.807003305895574,"undirected","+"
"fun_ASV_965","bac_ASV_2041",0.825974025974026,"undirected","+"
"fun_ASV_810","bac_ASV_2041",0.898990442765559,"undirected","+"
"fun_ASV_1641","bac_ASV_2041",0.872295502346383,"undirected","+"
"fun_ASV_1242","bac_ASV_2041",0.90181745673652,"undirected","+"
"fun_ASV_1621","bac_ASV_2041",0.898990442765559,"undirected","+"
"fun_ASV_458","bac_ASV_2041",0.890509400852676,"undirected","+"
"fun_ASV_435","bac_ASV_2041",0.813847509649415,"undirected","+"
"fun_ASV_45","bac_ASV_1434",0.849586776859504,"undirected","+"
"fun_ASV_38","bac_ASV_1434",0.819515538431915,"undirected","+"
"fun_ASV_16","bac_ASV_1434",0.850087411961806,"undirected","+"
"fun_ASV_80","bac_ASV_1434",0.806611570247934,"undirected","+"
"fun_ASV_47","bac_ASV_1434",0.804195683673936,"undirected","+"
"fun_ASV_129","bac_ASV_1434",0.839902859427091,"undirected","+"
"fun_ASV_73","bac_ASV_1434",0.923551989583201,"undirected","+"
"fun_ASV_144","bac_ASV_1434",0.80787266563538,"undirected","+"
"fun_ASV_119","bac_ASV_1434",0.874262208522434,"undirected","+"
